compound_id,primary_drug,all_drug_names,smiles,smiles_source,mapping_status,mol_molecular_weight,mol_logp,mol_num_hbd,mol_num_hba,mol_num_rotatable_bonds,mol_tpsa,mol_num_aromatic_rings,mol_num_heavy_atoms,mol_formal_charge,mol_num_rings,mol_num_heteroatoms,mol_fraction_csp3,max_clinical_phase,clinical_status,primary_condition,data_source,compound_type,study_type,primary_phase,overall_status,lead_sponsor,sponsor_class,collected_date,efficacy_score,safety_score,success_probability
CHEMBL_CHEMBL48582,SAFINAMIDE MESYLATE,['SAFINAMIDE MESYLATE'],CS(=O)(=O)O.C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,CHEMBL48582,success,398.46,2.37,2.0,3.0,7.0,64.35,2.0,22.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676303,,,
CHEMBL_CHEMBL11662,OZAGREL,['OZAGREL'],O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,CHEMBL11662,success,228.25,2.03,1.0,3.0,4.0,55.12,2.0,17.0,0,,,3.98,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.674662,,,
CHEMBL_CHEMBL1005,REMIFENTANIL,['REMIFENTANIL'],CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,CHEMBL1005,success,376.45,2.00,0.0,6.0,7.0,76.15,1.0,27.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676766,,,
CHEMBL_CHEMBL1567328,OMEPRAZOLE MAGNESIUM,['OMEPRAZOLE MAGNESIUM'],COc1ccc2[n-]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.COc1ccc2[n-]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.[Mg+2],CHEMBL1567328,success,713.14,2.90,1.0,5.0,5.0,83.09,3.0,24.0,0,,,9.68,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.350628,,,
CHEMBL_CHEMBL3306803,LUMATEPERONE,['LUMATEPERONE'],CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,CHEMBL3306803,success,393.51,3.92,0.0,4.0,5.0,26.79,2.0,29.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282316,,,
CHEMBL_CHEMBL1201734,BENDAMUSTINE HYDROCHLORIDE,['BENDAMUSTINE HYDROCHLORIDE'],Cl.Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,CHEMBL1201734,success,394.73,3.26,1.0,4.0,9.0,58.36,2.0,23.0,0,,,4.36,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.349952,,,
CHEMBL_CHEMBL1089641,TRYPAN BLUE FREE ACID,['TRYPAN BLUE FREE ACID'],Cc1cc(-c2ccc(/N=N/c3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1/N=N/c1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,CHEMBL1089641,success,872.89,6.67,8.0,16.0,9.0,359.42,6.0,58.0,0,,,-3.90,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.414954,,,
CHEMBL_CHEMBL44618,CHLOROFORM,['CHLOROFORM'],ClC(Cl)Cl,CHEMBL44618,success,119.38,1.99,0.0,0.0,0.0,0.00,0.0,4.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676224,,,
CHEMBL_CHEMBL465026,NEFOPAM,['NEFOPAM'],CN1CCOC(c2ccccc2)c2ccccc2C1,CHEMBL465026,success,253.35,3.24,0.0,2.0,1.0,12.47,2.0,19.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.414123,,,
CHEMBL_CHEMBL1200347,ISOPROPAMIDE IODIDE,['ISOPROPAMIDE IODIDE'],CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C.[I-],CHEMBL1200347,success,480.43,4.11,1.0,1.0,8.0,43.09,2.0,26.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.415243,,,
CHEMBL_CHEMBL2107831,LUSUTROMBOPAG,['LUSUTROMBOPAG'],CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,CHEMBL2107831,success,591.56,8.52,2.0,6.0,13.0,97.75,3.0,39.0,0,,,3.02,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.281580,,,
CHEMBL_CHEMBL2103846,ULIPRISTAL,['ULIPRISTAL'],CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CHEMBL2103846,success,433.59,4.97,1.0,4.0,3.0,57.61,1.0,32.0,0,,,12.70,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.351375,,,
CHEMBL_CHEMBL1587,POLYTHIAZIDE,['POLYTHIAZIDE'],CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,CHEMBL1587,success,439.89,1.66,2.0,6.0,4.0,109.57,1.0,25.0,0,,,9.31,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.414049,,,
CHEMBL_CHEMBL1200986,HALOPERIDOL DECANOATE,['HALOPERIDOL DECANOATE'],CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,CHEMBL1200986,success,530.12,8.12,0.0,4.0,15.0,46.61,2.0,37.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.349098,,,
CHEMBL_CHEMBL1201125,IOTHALAMATE MEGLUMINE,['IOTHALAMATE MEGLUMINE'],CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,CHEMBL1201125,success,809.13,2.52,3.0,3.0,3.0,95.50,1.0,20.0,0,,,2.13,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.349437,,,
CHEMBL_CHEMBL3084748,TROSPIUM CHLORIDE,['TROSPIUM CHLORIDE'],O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1.[Cl-],CHEMBL3084748,success,427.97,3.77,1.0,3.0,4.0,46.53,2.0,29.0,0,,,11.05,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282073,,,
CHEMBL_CHEMBL1201233,METHYLDOPATE,['METHYLDOPATE'],CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1,CHEMBL1201233,success,239.27,0.92,3.0,5.0,4.0,92.78,1.0,17.0,0,,,9.29,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.349698,,,
CHEMBL_CHEMBL2105759,BARICITINIB,['BARICITINIB'],CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,CHEMBL2105759,success,371.43,1.10,1.0,7.0,5.0,120.56,3.0,26.0,0,,,13.89,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.351643,,,
CHEMBL_CHEMBL27810,CELIPROLOL,['CELIPROLOL'],CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,CHEMBL27810,success,379.50,2.89,3.0,5.0,9.0,90.90,1.0,27.0,0,,,13.55,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675685,,,
CHEMBL_CHEMBL1200936,PENICILLIN G PROCAINE,['PENICILLIN G PROCAINE'],CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CCN(CC)CCOC(=O)c1ccc(N)cc1.O,CHEMBL1200936,success,588.73,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.348949,,,
CHEMBL_CHEMBL1533,DESOGESTREL,['DESOGESTREL'],C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,CHEMBL1533,success,310.48,4.87,1.0,1.0,1.0,20.23,0.0,23.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413782,,,
CHEMBL_CHEMBL2146083,QUININE BISULFATE,['QUININE BISULFATE'],C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.O=S(=O)(O)O.O=S(=O)(O)O,CHEMBL2146083,success,520.58,3.17,1.0,4.0,4.0,45.59,2.0,24.0,0,,,13.89,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.281743,,,
CHEMBL_CHEMBL259972,MOFEZOLAC,['MOFEZOLAC'],COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,CHEMBL259972,success,339.35,3.65,1.0,5.0,6.0,81.79,3.0,25.0,0,,,4.31,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413791,,,
CHEMBL_CHEMBL563,FLURBIPROFEN,['FLURBIPROFEN'],CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CHEMBL563,success,244.26,3.68,1.0,1.0,3.0,37.30,2.0,18.0,0,,,4.42,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.674926,,,
CHEMBL_CHEMBL815,DINOPROST,['DINOPROST'],CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,CHEMBL815,success,354.49,3.04,4.0,4.0,12.0,97.99,0.0,25.0,0,,,4.36,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675976,,,
CHEMBL_CHEMBL1008,BEPRIDIL,['BEPRIDIL'],CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,CHEMBL1008,success,366.55,4.83,0.0,3.0,10.0,15.71,2.0,27.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676785,,,
CHEMBL_CHEMBL3185229,MAGNESIUM CHLORIDE,['MAGNESIUM CHLORIDE'],O.O.O.O.O.O.[Cl-].[Cl-].[Mg+2],CHEMBL3185229,success,203.30,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282197,,,
CHEMBL_CHEMBL1201015,ALUMINUM ACETATE,['ALUMINUM ACETATE'],CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Al+3],CHEMBL1201015,success,204.11,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.349166,,,
CHEMBL_CHEMBL48449,CANTHARIDIN,['CANTHARIDIN'],C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1,CHEMBL48449,success,196.20,0.64,0.0,4.0,0.0,52.60,0.0,14.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676242,,,
CHEMBL_CHEMBL258918,MESTEROLONE,['MESTEROLONE'],C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]21C,CHEMBL258918,success,304.47,4.21,1.0,2.0,0.0,37.30,0.0,22.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413789,,,
CHEMBL_CHEMBL1594,PANTOTHENIC ACID,['PANTOTHENIC ACID'],CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O,CHEMBL1594,success,219.24,-1.04,4.0,4.0,6.0,106.86,0.0,15.0,0,,,4.35,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.414077,,,
CHEMBL_CHEMBL1201274,LEVOBETAXOLOL,['LEVOBETAXOLOL'],CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1,CHEMBL1201274,success,307.43,2.39,2.0,4.0,11.0,50.72,1.0,22.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.349775,,,
CHEMBL_CHEMBL1711280,DOTHIEPIN HYDROCHLORIDE,['DOTHIEPIN HYDROCHLORIDE'],CN(C)CC/C=C1\c2ccccc2CSc2ccccc21.Cl,CHEMBL1711280,success,331.91,4.68,0.0,2.0,3.0,3.24,2.0,21.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.350881,,,
CHEMBL_CHEMBL3989507,EDETATE DISODIUM,['EDETATE DISODIUM'],O.O.O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O.[Na+].[Na+],CHEMBL3989507,success,372.24,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282702,,,
CHEMBL_CHEMBL1185,ZOLMITRIPTAN,['ZOLMITRIPTAN'],CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,CHEMBL1185,success,287.36,1.92,2.0,3.0,5.0,57.36,2.0,21.0,0,,,13.00,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.677401,,,
CHEMBL_CHEMBL2146140,ESOMEPRAZOLE STRONTIUM,['ESOMEPRAZOLE STRONTIUM'],COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.O.O.O.O.[Sr+2],CHEMBL2146140,success,848.51,2.90,1.0,5.0,5.0,83.09,3.0,24.0,0,,,9.68,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.281761,,,
CHEMBL_CHEMBL600325,PROSCILLARIDIN,['PROSCILLARIDIN'],C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,CHEMBL600325,success,530.66,3.01,4.0,8.0,3.0,129.59,1.0,38.0,0,,,12.22,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413712,,,
CHEMBL_CHEMBL2105527,TETRAZEPAM,['TETRAZEPAM'],CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21,CHEMBL2105527,success,288.78,3.61,0.0,2.0,1.0,32.67,1.0,20.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.351505,,,
CHEMBL_CHEMBL3989973,PEXIDARTINIB HYDROCHLORIDE,['PEXIDARTINIB HYDROCHLORIDE'],Cl.FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,CHEMBL3989973,success,454.28,5.23,2.0,4.0,5.0,66.49,4.0,29.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.283025,,,
CHEMBL_CHEMBL2104607,NIKETHAMIDE,['NIKETHAMIDE'],CCN(CC)C(=O)c1cccnc1,CHEMBL2104607,success,178.24,1.56,0.0,2.0,3.0,33.20,1.0,13.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.351453,,,
CHEMBL_CHEMBL2106439,PIPOTIAZINE PALMITATE,['PIPOTIAZINE PALMITATE'],CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CHEMBL2106439,success,714.09,10.06,0.0,7.0,23.0,70.16,2.0,49.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.351749,,,
CHEMBL_CHEMBL2104287,DIBENZEPIN HYDROCHLORIDE,['DIBENZEPIN HYDROCHLORIDE'],CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21.Cl,CHEMBL2104287,success,331.85,2.98,0.0,3.0,3.0,26.79,2.0,22.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.351429,,,
CHEMBL_CHEMBL985,UREA,['UREA'],NC(N)=O,CHEMBL985,success,60.06,-0.98,2.0,1.0,0.0,69.11,0.0,4.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676681,,,
CHEMBL_CHEMBL3181957,ALMITRINE MESYLATE,['ALMITRINE MESYLATE'],C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1.CS(=O)(=O)O.CS(=O)(=O)O,CHEMBL3181957,success,669.78,4.26,2.0,7.0,10.0,69.21,3.0,35.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282148,,,
CHEMBL_CHEMBL1014,CANDESARTAN CILEXETIL,['CANDESARTAN CILEXETIL'],CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL1014,success,610.67,6.32,1.0,11.0,10.0,143.34,5.0,45.0,0,,,5.85,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676826,,,
CHEMBL_CHEMBL1200758,AMPICILLIN SODIUM,['AMPICILLIN SODIUM'],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],CHEMBL1200758,success,371.39,0.32,3.0,5.0,4.0,112.73,1.0,24.0,0,,,3.24,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.416104,,,
CHEMBL_CHEMBL1201322,THONZONIUM,['THONZONIUM'],CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,CHEMBL1201322,success,511.82,8.05,0.0,4.0,22.0,38.25,2.0,37.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.349852,,,
CHEMBL_CHEMBL37390,PROXYPHYLLINE,['PROXYPHYLLINE'],CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,CHEMBL37390,success,238.25,-1.19,1.0,7.0,2.0,82.05,2.0,17.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675952,,,
CHEMBL_CHEMBL447,SECOBARBITAL,['SECOBARBITAL'],C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,CHEMBL447,success,238.29,1.35,2.0,3.0,5.0,75.27,0.0,17.0,0,,,7.48,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.674301,,,
CHEMBL_CHEMBL1537,AZLOCILLIN,['AZLOCILLIN'],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL1537,success,461.50,0.09,4.0,6.0,5.0,148.15,1.0,32.0,0,,,3.49,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413804,,,
CHEMBL_CHEMBL2107333,DIMETHYL FUMARATE,['DIMETHYL FUMARATE'],COC(=O)/C=C/C(=O)OC,CHEMBL2107333,success,144.13,-0.11,0.0,4.0,2.0,52.60,0.0,10.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.351866,,,
CHEMBL_CHEMBL1193,PHENIRAMINE,['PHENIRAMINE'],CN(C)CCC(c1ccccc1)c1ccccn1,CHEMBL1193,success,240.35,3.17,0.0,2.0,5.0,16.13,2.0,18.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.677438,,,
CHEMBL_CHEMBL3833334,PAPAVERETUM,['PAPAVERETUM'],CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.COc1ccc2c3c1OC1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314.Cl.Cl.Cl,CHEMBL3833334,success,1033.49,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282599,,,
CHEMBL_CHEMBL3707334,PERBORIC ACID,['PERBORIC ACID'],O[B-]1(O)OO[B-](O)(O)OO1,CHEMBL3707334,success,153.65,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282551,,,
CHEMBL_CHEMBL1051,LATANOPROST,['LATANOPROST'],CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,CHEMBL1051,success,432.60,4.19,3.0,5.0,13.0,86.99,1.0,31.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676930,,,
CHEMBL_CHEMBL625,THIABENDAZOLE,['THIABENDAZOLE'],c1ccc2[nH]c(-c3cscn3)nc2c1,CHEMBL625,success,201.25,2.69,1.0,3.0,1.0,41.57,3.0,14.0,0,,,10.28,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675270,,,
CHEMBL_CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE,['METOCLOPRAMIDE HYDROCHLORIDE'],CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl.O,CHEMBL1200940,success,354.28,2.00,2.0,4.0,7.0,67.59,1.0,20.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.348960,,,
CHEMBL_CHEMBL1200854,FLUPHENAZINE DECANOATE,['FLUPHENAZINE DECANOATE'],CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CHEMBL1200854,success,591.78,8.00,0.0,6.0,15.0,36.02,2.0,41.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.348725,,,
