primary_drug,max_clinical_phase,trial_activity_count,trial_status_most_recent,first_trial_date,last_trial_date,approval_date_first,approved,active_trials,completed_trials,terminated_trials,data_source,created_at,last_updated
doxorubicin,0,1,COMPLETED,1999-10-01,1999-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.528766,2025-09-05 06:27:14.528768
"doxorubicin, paclitaxel poliglumex, capecitabine, cyclophosphamide, methotrexate",0,1,WITHDRAWN,2009-02-01,2009-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.530609,2025-09-05 06:27:14.530612
doxycycline,0,1,COMPLETED,2010-01-01,2010-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.532495,2025-09-05 06:27:14.532496
drug conservative treatment,0,1,UNKNOWN,2022-05-02,2022-05-02,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.534364,2025-09-05 06:27:14.534366
drug containing extract from cock's comb,0,1,UNKNOWN,2017-09-16,2017-09-16,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.536246,2025-09-05 06:27:14.536248
duloxetine,0,1,TERMINATED,2015-05-01,2015-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.538106,2025-09-05 06:27:14.538107
duloxetine HCL,0,1,COMPLETED,2010-11-01,2010-11-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.539924,2025-09-05 06:27:14.539925
duration of standard antibiotic therapy,0,1,RECRUITING,2019-07-31,2019-07-31,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.541851,2025-09-05 06:27:14.541852
"dydrogesterone (Duphaston, Abbott)",0,1,UNKNOWN,2023-02-20,2023-02-20,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.543777,2025-09-05 06:27:14.543778
early insertion,0,1,COMPLETED,2015-06-01,2015-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.545616,2025-09-05 06:27:14.545617
ecabet ophthalmic solution,0,1,COMPLETED,2008-03-22,2008-03-22,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.547548,2025-09-05 06:27:14.547549
ecallantide 60 mg,0,1,TERMINATED,2011-06-01,2011-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.549398,2025-09-05 06:27:14.549399
efalizumab,0,1,COMPLETED,2005-02-01,2005-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.551300,2025-09-05 06:27:14.551302
efgartigimod,0,1,RECRUITING,2025-05-01,2025-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.553159,2025-09-05 06:27:14.553161
eflornithine,0,1,COMPLETED,1995-10-01,1995-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.555053,2025-09-05 06:27:14.555054
elmex gel,0,1,UNKNOWN,2006-04-01,2006-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.556880,2025-09-05 06:27:14.556882
enalapril,0,1,COMPLETED,2003-01-01,2003-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.558765,2025-09-05 06:27:14.558768
enalapril plus folic acid,0,1,COMPLETED,2005-09-01,2005-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.560596,2025-09-05 06:27:14.560598
encorafenib,0,1,COMPLETED,2019-07-18,2019-07-18,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.562495,2025-09-05 06:27:14.562496
enhanced DefenAge 8-in-1 BioSerum,0,1,UNKNOWN,2021-10-11,2021-10-11,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.564420,2025-09-05 06:27:14.564421
enoxaparin,0,1,COMPLETED,2007-03-01,2007-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.566259,2025-09-05 06:27:14.566261
entinostat,0,1,COMPLETED,2001-03-01,2001-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.568066,2025-09-05 06:27:14.568074
enzalutamide,0,1,COMPLETED,2014-05-01,2014-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.569878,2025-09-05 06:27:14.569880
enzastaurin,0,1,COMPLETED,2007-11-01,2007-11-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.571811,2025-09-05 06:27:14.571812
epacadostat,0,1,COMPLETED,2018-01-17,2018-01-17,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.573854,2025-09-05 06:27:14.573856
epirubicin - cyclophosphamide / docetaxel,0,1,COMPLETED,2007-10-01,2007-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.575752,2025-09-05 06:27:14.575754
eplerenone,0,1,COMPLETED,2016-01-01,2016-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.577629,2025-09-05 06:27:14.577631
epratuzumab,0,1,COMPLETED,,,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.579048,2025-09-05 06:27:14.579050
eravacycline,0,1,COMPLETED,2013-10-01,2013-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.580899,2025-09-05 06:27:14.580900
eribulin,0,1,COMPLETED,2009-03-01,2009-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.582736,2025-09-05 06:27:14.582738
eribulin mesylate,0,1,COMPLETED,2006-04-01,2006-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.584570,2025-09-05 06:27:14.584572
erlotinib [Tarceva],0,1,COMPLETED,2011-10-01,2011-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.586507,2025-09-05 06:27:14.586509
erlotinib hydrochloride,0,2,COMPLETED,2002-09-01,2010-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.588356,2025-09-05 06:27:14.588358
erythropoietin,0,1,COMPLETED,2019-01-01,2019-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.590300,2025-09-05 06:27:14.590302
erythropoietin and early iron supplements,0,1,UNKNOWN,2006-04-01,2006-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.592129,2025-09-05 06:27:14.592131
"esomeprazole (Nexium®, AstraZeneca AB, Södertälje, Sweden)",0,1,COMPLETED,2011-08-01,2011-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.594020,2025-09-05 06:27:14.594022
estradiol 0.045 mg/levonorgestrel 0.015mg,0,1,COMPLETED,2015-07-01,2015-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.595904,2025-09-05 06:27:14.595905
estradiol valerate,0,1,COMPLETED,2011-08-01,2011-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.597770,2025-09-05 06:27:14.597772
eszopiclone,0,1,COMPLETED,2006-03-01,2006-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.599652,2025-09-05 06:27:14.599653
etanercept,0,2,COMPLETED,2006-01-01,2007-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.601508,2025-09-05 06:27:14.601510
etanercept 50 mg,0,1,COMPLETED,2009-09-01,2009-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.603420,2025-09-05 06:27:14.603422
etoposide,0,1,COMPLETED,2000-04-01,2000-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.605247,2025-09-05 06:27:14.605249
etoricoxib 120 mg,0,1,COMPLETED,2006-04-01,2006-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.607123,2025-09-05 06:27:14.607125
everolimus,0,1,COMPLETED,2013-03-29,2013-03-29,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.609003,2025-09-05 06:27:14.609004
exenatide,0,1,COMPLETED,2003-12-01,2003-12-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.610853,2025-09-05 06:27:14.610854
ezetimibe 10 mg,0,1,COMPLETED,2010-07-01,2010-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.612745,2025-09-05 06:27:14.612747
favorable outcome,0,1,COMPLETED,2020-03-02,2020-03-02,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.614582,2025-09-05 06:27:14.614583
febuxostat,0,1,COMPLETED,2011-03-01,2011-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.616468,2025-09-05 06:27:14.616469
feladilimab,0,1,TERMINATED,2019-11-21,2019-11-21,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.618345,2025-09-05 06:27:14.618346
fenofibrate,0,1,COMPLETED,2007-10-01,2007-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.620195,2025-09-05 06:27:14.620196
fenofibrate (U.S. formulation),0,1,COMPLETED,2003-02-01,2003-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.622015,2025-09-05 06:27:14.622016
fentanyl,0,2,UNKNOWN,2021-10-01,2021-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.623884,2025-09-05 06:27:14.623885
ferumoxytol or oral iron,0,1,COMPLETED,2004-05-01,2004-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.625731,2025-09-05 06:27:14.625733
fesoterodine,0,1,COMPLETED,2008-07-01,2008-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.627569,2025-09-05 06:27:14.627570
fezolinetant - reference formulation,0,1,NOT_YET_RECRUITING,2025-10-01,2025-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.629452,2025-09-05 06:27:14.629453
filgrastim,0,2,COMPLETED,1994-12-01,2000-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.632386,2025-09-05 06:27:14.632388
filibuvir,0,1,COMPLETED,2011-02-01,2011-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.634313,2025-09-05 06:27:14.634315
fluconazole,0,1,COMPLETED,1996-07-01,1996-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.636189,2025-09-05 06:27:14.636190
flucytosine,0,1,COMPLETED,2014-10-07,2014-10-07,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.638066,2025-09-05 06:27:14.638068
fluid resuscitation,0,1,COMPLETED,1997-04-01,1997-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.639952,2025-09-05 06:27:14.639953
fluocinolone acetonide 190 micrograms,0,1,RECRUITING,2024-08-31,2024-08-31,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.641834,2025-09-05 06:27:14.641835
fluorouracil,0,2,COMPLETED,1999-10-01,1999-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.643765,2025-09-05 06:27:14.643766
fluoxetine,0,2,COMPLETED,1995-11-01,1998-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.645613,2025-09-05 06:27:14.645614
folinic acid,0,1,COMPLETED,2018-02-15,2018-02-15,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.647541,2025-09-05 06:27:14.647542
formoterol fumarate,0,1,COMPLETED,2005-09-01,2005-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.649436,2025-09-05 06:27:14.649438
futibatinib,0,1,ENROLLING_BY_INVITATION,2024-10-01,2024-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.651341,2025-09-05 06:27:14.651342
gabapentin,0,1,COMPLETED,2008-01-01,2008-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.653184,2025-09-05 06:27:14.653185
ganciclovir,0,1,COMPLETED,2000-01-01,2000-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.655008,2025-09-05 06:27:14.655009
ganirelix,0,1,UNKNOWN,2008-03-01,2008-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.656905,2025-09-05 06:27:14.656906
ganirelix acetate,0,1,RECRUITING,2024-11-15,2024-11-15,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.658766,2025-09-05 06:27:14.658768
garetosmab,0,1,WITHDRAWN,2021-10-13,2021-10-13,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.660667,2025-09-05 06:27:14.660668
gemcitabine,0,5,COMPLETED,2001-09-01,2003-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.662545,2025-09-05 06:27:14.662546
gemcitabine and cisplatin,0,1,COMPLETED,2012-02-21,2012-02-21,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.664487,2025-09-05 06:27:14.664489
gemcitabine and oxaliplatin.,0,1,RECRUITING,2020-06-01,2020-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.666334,2025-09-05 06:27:14.666336
gemcitabine hydrochloride,0,2,COMPLETED,2000-09-01,2006-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.668223,2025-09-05 06:27:14.668225
gemcitabine plus carboplatin plus BSI-201,0,1,COMPLETED,2008-12-01,2008-12-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.670052,2025-09-05 06:27:14.670053
gemcitabine/Eloxatin (GEMOX),0,1,COMPLETED,2004-03-01,2004-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.671773,2025-09-05 06:27:14.671774
gemigliptin and dapagliflozin 50/10 mg film-coated tablet (Fasting),0,1,UNKNOWN,2022-01-01,2022-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.673672,2025-09-05 06:27:14.673673
generic FDC of TDF/3TC/EFV,0,1,COMPLETED,2010-06-01,2010-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.675519,2025-09-05 06:27:14.675520
gilteritinib,0,1,COMPLETED,2015-10-20,2015-10-20,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.677420,2025-09-05 06:27:14.677421
"glaucoma medications (Timolol, Brimonidine, Dorzolamide, Brinzolamide)",0,1,COMPLETED,2009-03-01,2009-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.679258,2025-09-05 06:27:14.679259
glucagon,0,1,COMPLETED,2009-06-01,2009-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.681096,2025-09-05 06:27:14.681097
gluconon tab 15mg,0,1,UNKNOWN,2020-09-03,2020-09-03,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.682967,2025-09-05 06:27:14.682969
glyceryl trierucate,0,1,COMPLETED,1998-08-01,1998-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.684792,2025-09-05 06:27:14.684793
goserelin,0,1,ACTIVE_NOT_RECRUITING,2019-04-30,2019-04-30,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.686727,2025-09-05 06:27:14.686728
goserelin with dutasteride,0,1,COMPLETED,2006-07-01,2006-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.688679,2025-09-05 06:27:14.688681
growth hormone,0,2,COMPLETED,1992-05-01,2001-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.690501,2025-09-05 06:27:14.690502
hLF1-11,0,1,WITHDRAWN,2008-07-01,2008-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.692324,2025-09-05 06:27:14.692325
hand mixed vancomycin,0,1,COMPLETED,2019-01-28,2019-01-28,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.694302,2025-09-05 06:27:14.694304
heme arginate administration,0,1,UNKNOWN,2009-01-01,2009-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.696161,2025-09-05 06:27:14.696162
herb ointment,0,1,UNKNOWN,2008-11-01,2008-11-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.698012,2025-09-05 06:27:14.698013
hetrombopag,0,1,NOT_YET_RECRUITING,2022-05-01,2022-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.699932,2025-09-05 06:27:14.699933
hexaminoavolunate,0,1,COMPLETED,2016-02-01,2016-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.701776,2025-09-05 06:27:14.701777
high dose CRRT,0,1,COMPLETED,2011-01-01,2011-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.703689,2025-09-05 06:27:14.703690
high-dose methacholine challenge test,0,1,COMPLETED,2010-02-01,2010-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.705574,2025-09-05 06:27:14.705576
highly purified human chorionic gonadotropin,0,1,COMPLETED,2016-04-01,2016-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.707496,2025-09-05 06:27:14.707497
homoharringtonine,0,1,WITHDRAWN,,,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.708883,2025-09-05 06:27:14.708884
hormonal treatment with cross sex hormones (testosterone or oestrogenes) started at 14 years old +/- 6 months,0,1,RECRUITING,2024-06-25,2024-06-25,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.710743,2025-09-05 06:27:14.710745
human amniotic mesenchymal stem cell,0,1,COMPLETED,2014-01-01,2014-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.712664,2025-09-05 06:27:14.712665
human hepatocyte transplantation,0,1,TERMINATED,2011-03-01,2011-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.714540,2025-09-05 06:27:14.714541
hyaluronic acid (20 mg/2 mL),0,1,UNKNOWN,2020-11-06,2020-11-06,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.716483,2025-09-05 06:27:14.716484
hyperinsulinaemic hypoglycaemic clamp,0,1,ACTIVE_NOT_RECRUITING,2025-01-01,2025-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.718347,2025-09-05 06:27:14.718349
hyperosmolar sodium lactate,0,1,COMPLETED,2010-03-01,2010-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.720209,2025-09-05 06:27:14.720211
iCP-NI,0,1,SUSPENDED,2023-01-19,2023-01-19,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.722121,2025-09-05 06:27:14.722122
iN1011-N17 HCl Suspension (Part 1),0,1,RECRUITING,2022-11-11,2022-11-11,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.723985,2025-09-05 06:27:14.723987
ianalumab,0,1,WITHDRAWN,2024-11-25,2024-11-25,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.725872,2025-09-05 06:27:14.725873
ibandronate [Bonviva/Boniva],0,1,COMPLETED,,,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.727492,2025-09-05 06:27:14.727494
idarucizumab,0,1,WITHDRAWN,2019-05-20,2019-05-20,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.729387,2025-09-05 06:27:14.729388
ifosfamide,0,2,TERMINATED,1997-11-01,2004-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.731256,2025-09-05 06:27:14.731258
ifosfamide and doxorubicin vs gemcitabine and docetaxel,0,1,COMPLETED,2004-08-01,2004-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.733126,2025-09-05 06:27:14.733127
iloperidone,0,1,COMPLETED,2010-08-01,2010-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.735003,2025-09-05 06:27:14.735004
imatinib mesylate,0,3,COMPLETED,2001-09-01,2008-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.736917,2025-09-05 06:27:14.736918
imexon,0,1,COMPLETED,2004-02-01,2004-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.738822,2025-09-05 06:27:14.738824
imipramine,0,1,COMPLETED,2004-09-01,2004-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.740674,2025-09-05 06:27:14.740675
immune globulin,0,1,TERMINATED,1995-03-01,1995-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.742571,2025-09-05 06:27:14.742573
"immunoglobulins, intravenous",0,1,COMPLETED,1975-11-01,1975-11-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.744406,2025-09-05 06:27:14.744407
immunosuppressor/TNFalpha,0,1,UNKNOWN,2018-11-13,2018-11-13,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.746305,2025-09-05 06:27:14.746307
imvotamab,0,1,TERMINATED,2019-09-30,2019-09-30,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.748181,2025-09-05 06:27:14.748182
indibulin,0,1,COMPLETED,2003-04-01,2003-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.750001,2025-09-05 06:27:14.750002
indinavir (MK-0639),0,1,COMPLETED,1995-07-01,1995-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.752383,2025-09-05 06:27:14.752385
indisulam,0,1,COMPLETED,1998-04-01,1998-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.754100,2025-09-05 06:27:14.754102
induction chemotherapy and immunotherapy,0,1,COMPLETED,2022-01-01,2022-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.756023,2025-09-05 06:27:14.756025
inhalation of salbutamol (5 mg),0,1,COMPLETED,2004-09-01,2004-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.757829,2025-09-05 06:27:14.757830
inhaled human insulin,0,1,TERMINATED,2018-02-06,2018-02-06,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.759752,2025-09-05 06:27:14.759753
iniparib,0,1,NO_LONGER_AVAILABLE,,,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.761117,2025-09-05 06:27:14.761119
inofolic combi,0,1,COMPLETED,2021-09-01,2021-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.762959,2025-09-05 06:27:14.762961
insulin aspart,0,1,COMPLETED,2014-03-01,2014-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.764840,2025-09-05 06:27:14.764841
insulin degludec,0,1,COMPLETED,2013-10-29,2013-10-29,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.766672,2025-09-05 06:27:14.766674
insulin degludec/insulin aspart,0,1,COMPLETED,2011-10-01,2011-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.768548,2025-09-05 06:27:14.768549
insulin degludec/liraglutide,0,2,WITHDRAWN,2017-08-16,2017-08-16,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.770397,2025-09-05 06:27:14.770399
insulin detemir,0,6,COMPLETED,2005-06-01,2013-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.772255,2025-09-05 06:27:14.772256
insulin glulisine,0,1,COMPLETED,2003-12-01,2003-12-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.773922,2025-09-05 06:27:14.773924
intensive insulin therapy to maintain normoglycemia,0,1,COMPLETED,2002-03-01,2002-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.775757,2025-09-05 06:27:14.775758
interferon alpha 2b,0,1,UNKNOWN,2012-07-01,2012-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.777599,2025-09-05 06:27:14.777601
interferon-gamma 1b,0,1,TERMINATED,2002-04-01,2002-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.779435,2025-09-05 06:27:14.779436
intramuscular benzathine penicillin G (BPG) prophylaxis,0,1,UNKNOWN,2018-06-26,2018-06-26,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.781311,2025-09-05 06:27:14.781313
intravenous (IV) ganciclovir,0,1,TERMINATED,2005-12-01,2005-12-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.783129,2025-09-05 06:27:14.783130
intravenous lidocaine (IVL),0,1,RECRUITING,2019-04-29,2019-04-29,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.784956,2025-09-05 06:27:14.784957
intravenous lidocaine infusion,0,1,NOT_YET_RECRUITING,2025-02-01,2025-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.786816,2025-09-05 06:27:14.786817
intravenous narcotics,0,1,COMPLETED,2019-03-18,2019-03-18,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:14.788631,2025-09-05 06:27:14.788633
