chembl_id,inchikey,canonical_smiles,mol_molecular_weight,mol_logp,mol_num_hbd,mol_num_hba,mol_num_rotatable_bonds,mol_tpsa,mol_num_aromatic_rings,mol_num_heavy_atoms,mol_formal_charge,tox_herg_risk,tox_cyp_risk,tox_ames_risk,tox_dili_risk,tox_bbb_permeability,tox_herg_ic50_uM,tox_herg_n_points,approved
CHEMBL59243,CHEMBL59243_KEY,NCCCCOC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCc1c[nH]cn1,412.49,1.63,5.0,5.0,11.0,137.92,3.0,30.0,0,low,low,medium,low,medium,,,0
CHEMBL59248,CHEMBL59248_KEY,CCCCCCCCCCCCCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)NC)C(C)(C)C,483.74,5.65,4.0,4.0,20.0,107.53,0.0,34.0,0,high,high,low,medium,medium,,,0
CHEMBL59249,CHEMBL59249_KEY,CC(=O)n1cc(CCCCN2CCC3(CC2)OCc2ccccc23)c2ccccc21,402.54,5.15,0.0,4.0,5.0,34.47,3.0,30.0,0,high,high,medium,medium,high,,,0
CHEMBL59250,CHEMBL59250_KEY,CCCCOc1ccc(C(C)N(O)C(C)=O)cc1,251.33,3.16,1.0,3.0,6.0,49.77,1.0,18.0,0,medium,medium,low,low,high,,,0
CHEMBL59254,CHEMBL59254_KEY,CC(=O)Nc1cccc(COc2cccc3cnccc23)c1,292.34,3.77,1.0,3.0,4.0,51.22,3.0,22.0,0,medium,medium,medium,low,high,,,0
CHEMBL59257,CHEMBL59257_KEY,O=c1cc(-c2cccc(Cl)c2)oc2ccc(Br)cc12,335.58,4.88,0.0,2.0,1.0,30.21,3.0,19.0,0,high,medium,medium,medium,high,,,0
CHEMBL59266,CHEMBL59266_KEY,Cc1nc2ccc(NC(=O)Nc3ccnc4ccccc34)cc2o1,318.34,4.33,2.0,4.0,2.0,80.05,4.0,24.0,0,high,medium,high,medium,high,,,0
CHEMBL59273,CHEMBL59273_KEY,Cc1ccc(S(=O)(=O)n2cc(CCCCN3CCC4(CC3)OCc3ccccc34)c3ccccc32)cc1,514.69,6.03,0.0,5.0,7.0,51.54,4.0,37.0,0,high,high,high,high,medium,,,0
CHEMBL59277,CHEMBL59277_KEY,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OC2CCN(C)CC2)cc1,496.65,4.03,3.0,6.0,12.0,91.93,2.0,36.0,0,high,high,medium,medium,medium,,,0
CHEMBL59281,CHEMBL59281_KEY,O=C(Cc1ccc(F)cc1)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12,370.79,1.3,2.0,4.0,4.0,86.71,1.0,24.0,0,low,low,low,low,high,,,0
CHEMBL59284,CHEMBL59284_KEY,COc1ccccc1/C=C/C[C@H](C[C@H](N)C(=O)O)C(=O)O,293.32,1.6,3.0,4.0,8.0,109.85,1.0,21.0,0,low,low,low,low,medium,,,0
CHEMBL59286,CHEMBL59286_KEY,CC(C)=CC[C@H](C[C@H](N)C(=O)O)C(=O)O,215.25,0.85,3.0,3.0,6.0,100.62,0.0,15.0,0,low,low,low,low,medium,,,0
CHEMBL59288,CHEMBL59288_KEY,Cc1cc(-c2ncco2)cc(C)c1NC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl,492.97,5.02,2.0,8.0,6.0,127.33,4.0,32.0,0,high,high,high,medium,medium,,,0
CHEMBL59292,CHEMBL59292_KEY,C=CCN1CCC(Nc2nc3ccccc3n2Cc2ccccc2)CC1,346.48,4.15,1.0,4.0,6.0,33.09,3.0,26.0,0,high,medium,medium,medium,high,,,0
CHEMBL593,CHEMBL593_KEY,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,456.57,2.72,3.0,6.0,6.0,110.43,3.0,32.0,0,medium,medium,medium,low,medium,,,1
CHEMBL59303,CHEMBL59303_KEY,CC1CC2CC=CCC2(N)c2ccccc21,213.32,3.31,1.0,1.0,0.0,26.02,1.0,16.0,0,medium,low,low,low,high,,,0
CHEMBL59304,CHEMBL59304_KEY,CO/N=C(\C#N)C(=O)NCc1cccs1,223.26,0.89,1.0,5.0,4.0,74.48,1.0,15.0,0,low,low,low,low,high,,,0
CHEMBL59314,CHEMBL59314_KEY,Nc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,340.42,1.4,2.0,5.0,2.0,75.79,1.0,25.0,0,low,low,low,low,high,,,0
CHEMBL59316,CHEMBL59316_KEY,O=C(CCCCCCNC(=O)c1cc2cc(Cl)ccc2o1)NO,338.79,3.27,3.0,4.0,8.0,91.57,2.0,23.0,0,high,medium,medium,medium,medium,,,0
CHEMBL59317,CHEMBL59317_KEY,COc1cccc2cc(C(=O)NCCCCCCC(=O)NO)oc12,334.37,2.63,3.0,5.0,9.0,100.8,2.0,24.0,0,medium,medium,medium,low,medium,,,0
CHEMBL59319,CHEMBL59319_KEY,CCOC(=O)c1c(NC(=O)C(C)C)sc2c1CCN(CC)C2,324.45,2.9,1.0,5.0,5.0,58.64,1.0,22.0,0,medium,medium,low,low,high,,,0
CHEMBL59321,CHEMBL59321_KEY,CO[C@H]1O[C@H](COC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@H](O)[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1,518.47,0.78,6.0,12.0,8.0,192.44,2.0,37.0,0,low,low,medium,low,low,,,0
CHEMBL59325,CHEMBL59325_KEY,Cc1ccc(O)c(N(C)CCCN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,464.05,5.59,1.0,4.0,8.0,29.95,3.0,33.0,0,high,high,medium,medium,medium,,,0
CHEMBL59336,CHEMBL59336_KEY,CC(c1cc2ccccc2s1)N(O)C(=O)NCCO,280.35,2.36,3.0,4.0,4.0,72.8,2.0,19.0,0,medium,medium,medium,low,high,,,0
CHEMBL59337,CHEMBL59337_KEY,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCC(=O)CC3)cc2)cc1,417.48,2.85,2.0,5.0,7.0,109.77,2.0,29.0,0,medium,medium,medium,low,medium,,,0
CHEMBL59338,CHEMBL59338_KEY,CCCCCCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)NC)C(C)(C)C,385.55,2.92,4.0,4.0,13.0,107.53,0.0,27.0,0,medium,medium,low,low,medium,,,0
CHEMBL59339,CHEMBL59339_KEY,N=C(NCCCc1c[nH]cn1)NCCC(c1ccccn1)c1cccs1,368.51,3.13,4.0,4.0,9.0,89.48,3.0,26.0,0,high,medium,medium,medium,high,,,0
CHEMBL59340,CHEMBL59340_KEY,Brc1coc2c(N3CCNCC3)cccc12,281.15,2.6,1.0,3.0,1.0,28.41,2.0,16.0,0,medium,medium,medium,low,high,,,0
CHEMBL59347,CHEMBL59347_KEY,COc1cc2c(cc1OC)C1Oc3ccc4[nH]c(C)cc4c3CN1CC2,350.42,3.94,1.0,4.0,2.0,46.72,3.0,26.0,0,high,medium,medium,medium,high,,,0
CHEMBL59358,CHEMBL59358_KEY,COc1cc(CN(c2ccccc2)C2CCN(C3(C)CCN(C(=O)c4c(C)cc[n+]([O-])c4C)CC3)CC2)cc(OC)c1OC,602.78,5.13,0.0,7.0,9.0,81.42,3.0,44.0,0,high,high,medium,high,medium,,,0
CHEMBL59367,CHEMBL59367_KEY,CCN(CC)CCCC(C)Nc1c2ccccc2nc2ccccc12,335.5,5.31,1.0,3.0,8.0,28.16,3.0,25.0,0,high,medium,medium,medium,high,,,0
CHEMBL59368,CHEMBL59368_KEY,CCN(CC)CCCC(C)(C)Nc1c2ccccc2nc2ccccc12,349.52,5.7,1.0,3.0,8.0,28.16,3.0,26.0,0,high,medium,medium,medium,high,,,0
CHEMBL59369,CHEMBL59369_KEY,COc1cc(Cc2cnc(N)nc2N)ccc1O,246.27,0.95,3.0,6.0,3.0,107.28,2.0,18.0,0,low,low,medium,low,medium,,,0
CHEMBL59373,CHEMBL59373_KEY,O=C(O)CCCCCCCNS(=O)(=O)c1ccccc1,299.39,2.39,2.0,3.0,10.0,83.47,1.0,20.0,0,medium,medium,low,low,high,,,0
CHEMBL59374,CHEMBL59374_KEY,CC(C)c1cccc2cc3cccc(C(=O)NCCN(C)C)c3nc12,335.45,3.8,1.0,3.0,5.0,45.23,3.0,25.0,0,high,medium,medium,medium,high,,,0
CHEMBL59376,CHEMBL59376_KEY,CC(C)=CC(=O)OC[C@H](CO)OC(=O)C=C(C(C)C)C(C)C,312.41,2.64,1.0,5.0,8.0,72.83,0.0,22.0,0,medium,medium,low,low,high,,,0
CHEMBL59377,CHEMBL59377_KEY,O=C(Cn1cc(Cc2cncnc2)c(=O)nc1SCc1ccc(F)cc1)N1CCN(c2cccc(Cl)c2)CC1,565.07,4.06,0.0,8.0,8.0,84.22,4.0,39.0,0,high,high,high,medium,medium,,,0
CHEMBL59378,CHEMBL59378_KEY,CC1CCNC1=O,99.13,0.14,1.0,1.0,0.0,29.1,0.0,7.0,0,low,low,low,low,high,,,0
CHEMBL59396,CHEMBL59396_KEY,Cc1ccc(N2CCNCC2)c2occc12,216.28,2.15,1.0,3.0,1.0,28.41,2.0,16.0,0,medium,low,medium,low,high,,,0
CHEMBL59402,CHEMBL59402_KEY,O=C1C=C(c2ccc(O)cc2)c2ccccc2C1=O,250.25,2.59,1.0,3.0,1.0,54.37,2.0,19.0,0,medium,medium,medium,low,high,,,0
CHEMBL59405,CHEMBL59405_KEY,O=C(NC(Cc1ccccc1)C(O)CN1C/C=C\CCCCCCCC(c2ccccc2)OC1=O)O[C@H]1CO[C@H]2OCC[C@H]21,606.76,5.93,2.0,7.0,8.0,106.56,2.0,44.0,0,high,high,medium,high,medium,,,0
CHEMBL59406,CHEMBL59406_KEY,CC(N)C12CC3CC(C1)C(O)C(C3)C2,195.31,1.52,2.0,2.0,1.0,46.25,0.0,14.0,0,low,low,low,low,high,,,0
CHEMBL59420,CHEMBL59420_KEY,CCN(C)Cc1cnc2cc3ccncc3cc2c1,251.33,3.23,0.0,3.0,3.0,29.02,3.0,19.0,0,medium,medium,medium,low,high,,,0
CHEMBL59422,CHEMBL59422_KEY,CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H](CO)OC(C)=O,398.58,5.49,1.0,5.0,19.0,72.83,0.0,28.0,0,high,medium,low,medium,high,,,0
CHEMBL59433,CHEMBL59433_KEY,C[C@H](Cc1ccc2c(c1)OC(C(=O)OCCc1ccsc1)(C(=O)OCCc1ccsc1)O2)NC[C@H](O)c1cccc(Cl)c1,642.2,5.76,2.0,10.0,14.0,103.32,4.0,43.0,0,high,high,high,high,medium,,,0
CHEMBL59436,CHEMBL59436_KEY,COc1cccc(/C=C/c2cccc3cc(NS(=O)(=O)C(F)(F)F)ccc23)c1,407.41,5.28,1.0,3.0,5.0,55.4,3.0,28.0,0,high,high,medium,medium,high,,,0
CHEMBL59438,CHEMBL59438_KEY,Oc1ccc(-c2ccc3cc(O)ccc3n2)cc1,237.26,3.31,2.0,3.0,1.0,53.35,3.0,18.0,0,medium,low,medium,low,high,,,0
CHEMBL59439,CHEMBL59439_KEY,COC(=O)[C@H](COC(C)(C)C)NC/C=C/c1cccc(Oc2ccccc2)c1,383.49,4.44,1.0,5.0,9.0,56.79,2.0,28.0,0,high,medium,medium,medium,high,,,0
CHEMBL59441,CHEMBL59441_KEY,O=[N+]([O-])c1ccc2c(c1)CNC(CO)C2,208.22,0.6,2.0,4.0,2.0,75.4,1.0,15.0,0,low,low,low,low,high,,,0
CHEMBL59445,CHEMBL59445_KEY,CCCCNC(=O)NNCc1ccc2no[n+]([O-])c2c1,279.3,0.57,3.0,5.0,6.0,106.13,2.0,20.0,0,low,low,medium,low,medium,,,0
CHEMBL59459,CHEMBL59459_KEY,Nc1sc2c(c1C(=O)c1ccccc1)CCN(C(=O)OCc1ccccc1)C2,392.48,4.26,1.0,5.0,4.0,72.63,3.0,28.0,0,high,medium,medium,medium,high,,,0
CHEMBL59460,CHEMBL59460_KEY,CCNC12CCCCC1CSc1ccccc12,247.41,3.79,1.0,2.0,2.0,12.03,1.0,17.0,0,medium,low,low,low,high,,,0
CHEMBL59463,CHEMBL59463_KEY,CC(C)[C@H](NC(=O)CCc1ccccc1)C(=O)N[C@@H](C)C(=O)NC(CC(=O)O)C(=O)CSCCCc1ccccc1,583.75,3.16,4.0,6.0,18.0,141.67,2.0,41.0,0,high,medium,medium,medium,low,,,0
CHEMBL59482,CHEMBL59482_KEY,Clc1ccc(/N=c2\ccn(Cc3ccccc3Cl)c3cc(Cl)ccc23)c(Cl)c1,448.18,7.54,0.0,2.0,3.0,17.29,4.0,28.0,0,high,high,high,medium,high,,,0
CHEMBL59484,CHEMBL59484_KEY,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cccc(N)c1,486.7,4.06,3.0,4.0,13.0,104.53,1.0,35.0,0,high,high,low,medium,medium,,,0
CHEMBL59485,CHEMBL59485_KEY,COCC(COC)[C@@H](NC(=O)C(CSSCC(NC(=O)CCC[C@H](N)C(=O)O)C(=O)N[C@@H](C(=O)O)C(COC)COC)NC(=O)CCC[C@H](N)C(=O)O)C(=O)O,844.96,-2.54,10.0,16.0,33.0,354.56,0.0,56.0,0,low,low,low,low,low,,,0
CHEMBL59497,CHEMBL59497_KEY,CNC12CC=CCC1CC(C)c1ccccc12,227.35,3.57,1.0,1.0,1.0,12.03,1.0,17.0,0,medium,low,low,low,high,,,0
CHEMBL59507,CHEMBL59507_KEY,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,315.68,4.07,1.0,2.0,0.0,38.33,1.0,21.0,0,high,medium,low,medium,high,,,0
CHEMBL59508,CHEMBL59508_KEY,CCCN(CCC)C1CCc2c(O)ccc(O)c2C1,263.38,3.08,2.0,3.0,5.0,43.7,1.0,19.0,0,medium,medium,low,low,high,,,0
CHEMBL59517,CHEMBL59517_KEY,COc1ccc(N2CCNCC2)cc1,192.26,1.1,1.0,3.0,2.0,24.5,1.0,14.0,0,low,low,low,low,high,,,0
CHEMBL59522,CHEMBL59522_KEY,CC(C)(C)c1c(SC2=C(O)OC(CCc3ccccc3)(c3ccccc3)CC2=O)sc2ccccc12,514.71,8.54,1.0,5.0,6.0,46.53,4.0,36.0,0,high,high,high,high,medium,,,0
CHEMBL59541,CHEMBL59541_KEY,Cc1c(C)c2c(c(C)c1OCc1ccccc1)C(CN1CCC[C@H]1COc1ccc(/C=C3\SC(=O)NC3=O)cc1)C(C)(C)O2.O=C(O)/C=C\C(=O)O,728.86,7.31,1.0,7.0,9.0,77.1,3.0,44.0,0,high,high,medium,high,medium,,,0
CHEMBL59545,CHEMBL59545_KEY,O=C(Oc1ccccc1)C1C2CC3CCC1N3C/C2=C\c1ccc(Cl)c(Cl)c1,414.33,5.47,0.0,3.0,3.0,29.54,2.0,28.0,0,high,high,medium,medium,high,,,0
CHEMBL59552,CHEMBL59552_KEY,CC(C)CN(C)c1cc(-c2ccccc2)cc(-c2ccc(O)cc2)n1,332.45,5.21,1.0,3.0,5.0,36.36,3.0,25.0,0,high,medium,medium,medium,high,,,0
CHEMBL59553,CHEMBL59553_KEY,O=c1[nH]c(=O)n([C@H]2CS[C@H](CO)O2)cc1F,248.24,-0.74,2.0,6.0,2.0,84.32,1.0,16.0,0,low,low,low,low,high,,,0
CHEMBL59557,CHEMBL59557_KEY,C[C@@H]1C[C@H](Nc2ccc(F)cc2)c2cc(F)ccc2N1C(=O)c1ccccc1C(F)(F)F,446.42,6.58,1.0,2.0,3.0,32.34,3.0,32.0,0,high,high,medium,medium,high,,,0
CHEMBL59579,CHEMBL59579_KEY,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(OCc2ccccc2)c1)C(C)C)C(=O)N[C@@H](CO)C(=O)O,527.62,2.11,5.0,6.0,14.0,154.06,2.0,38.0,0,medium,medium,medium,low,low,,,0
CHEMBL59580,CHEMBL59580_KEY,CC(C)CCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,438.55,4.99,2.0,5.0,10.0,92.42,3.0,31.0,0,high,high,medium,medium,medium,,,0
CHEMBL59585,CHEMBL59585_KEY,Cn1c(=O)c2nc(-c3ccco3)[nH]c2n(C)c1=S,262.29,1.59,1.0,6.0,1.0,68.75,3.0,18.0,0,low,low,medium,low,high,,,0
CHEMBL59586,CHEMBL59586_KEY,N#Cc1ccccc1Sc1cccc(N)c1C#N,251.31,3.16,1.0,4.0,2.0,73.6,2.0,18.0,0,medium,medium,medium,low,high,,,0
CHEMBL59590,CHEMBL59590_KEY,Cc1ccc(C(O)(C(=O)NCCCN2CCC(C#N)(c3ccccc3C)CC2)c2ccc(C)cc2)cc1,495.67,4.91,2.0,4.0,8.0,76.36,3.0,37.0,0,high,high,medium,medium,medium,,,0
CHEMBL59591,CHEMBL59591_KEY,O=C1C=C2N(C(=O)c3cc4ccccc4[nH]3)CC3C[C@]23c2ccccc21,340.38,3.66,1.0,2.0,1.0,53.17,3.0,26.0,0,high,medium,medium,medium,high,,,0
CHEMBL59593,CHEMBL59593_KEY,COc1ccc2c(CNS(=O)(=O)NC(Cc3cccc(C(=N)N)c3)C(=O)N3CCN(C(C)=O)CC3)cccc2c1,566.68,1.36,4.0,6.0,10.0,157.92,3.0,40.0,0,low,low,medium,low,low,,,0
CHEMBL59595,CHEMBL59595_KEY,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](COC(=O)NCCN(C(C)C)C(C)C)NC(=O)C(C)(C)C,553.87,6.98,3.0,5.0,22.0,90.9,0.0,39.0,0,high,high,low,high,medium,,,0
CHEMBL59602,CHEMBL59602_KEY,Cc1ncnc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,469.63,5.0,0.0,5.0,5.0,52.57,3.0,35.0,0,high,high,medium,medium,medium,,,0
CHEMBL59607,CHEMBL59607_KEY,O=c1nc2n(-c3ccccc3)c3ccccc3nc-2c(=O)n1CCCCCS,392.48,3.15,1.0,7.0,6.0,69.78,2.0,28.0,0,high,medium,medium,medium,high,,,0
CHEMBL59620,CHEMBL59620_KEY,O=C1Nc2ccc(Cl)c(Cl)c2N2CCNCC12,272.14,1.72,2.0,3.0,0.0,44.37,1.0,17.0,0,low,low,low,low,high,,,0
CHEMBL59622,CHEMBL59622_KEY,C=C=CCNCCCCN,140.23,0.66,2.0,2.0,6.0,38.05,0.0,10.0,0,low,low,low,low,high,,,0
CHEMBL59623,CHEMBL59623_KEY,C#CCNCCCCNC,140.23,0.21,2.0,2.0,6.0,24.06,0.0,10.0,0,low,low,low,low,high,,,0
CHEMBL59624,CHEMBL59624_KEY,Nc1sc2c(c1C(=O)c1ccccc1)CCN(CCc1ccc([N+](=O)[O-])cc1)C2,407.5,4.07,1.0,6.0,6.0,89.47,3.0,29.0,0,high,high,medium,medium,high,,,0
CHEMBL59629,CHEMBL59629_KEY,CNC12CCCCC1CC(C)(C)c1ccccc12,243.39,3.97,1.0,1.0,1.0,12.03,1.0,18.0,0,medium,low,low,low,high,,,0
CHEMBL59630,CHEMBL59630_KEY,CC(C)(C)/N=C(/Nc1nccs1)Nc1nccc2ccccc12,325.44,4.37,2.0,4.0,2.0,62.2,3.0,23.0,0,high,medium,medium,medium,high,,,0
CHEMBL59632,CHEMBL59632_KEY,Nc1nc(/C(=N\OCCF)C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(Sc4ccccc4)CC[C@H]23)cs1.[Na+],527.54,1.99,3.0,9.0,9.0,147.21,2.0,34.0,0,low,low,medium,low,low,,,0
CHEMBL59633,CHEMBL59633_KEY,COc1ccc(O)c(OC)c1CC1=C(C)CCC2C(C)(C)CCC[C@]12C,358.52,5.89,1.0,3.0,4.0,38.69,1.0,26.0,0,high,medium,low,medium,high,,,0
CHEMBL59644,CHEMBL59644_KEY,COc1ccc(OCC(O)CN2CCN(C(C(=O)NCc3ccccc3)c3ccc(C(F)(F)F)cc3)CC2)cc1,557.61,4.13,2.0,6.0,11.0,74.27,3.0,40.0,0,high,high,medium,medium,medium,,,0
CHEMBL59646,CHEMBL59646_KEY,COCCC(C(=O)Oc1c(OC)cccc1OC)N1CCOCC1,339.39,1.35,0.0,7.0,8.0,66.46,1.0,24.0,0,low,low,low,low,high,,,0
CHEMBL59662,CHEMBL59662_KEY,COc1ccc2c(c1)OCC1CN(Cc3ccccc3)CC21,295.38,3.3,0.0,3.0,3.0,21.7,2.0,22.0,0,medium,medium,medium,low,high,,,0
CHEMBL59663,CHEMBL59663_KEY,O=C1CC2(C(=O)N1)C(=O)N(Cc1ccc(Cl)cc1)C(=O)c1ccccc12,368.78,1.81,1.0,4.0,2.0,83.55,2.0,26.0,0,low,low,medium,low,high,,,0
CHEMBL59671,CHEMBL59671_KEY,CC(C(=O)N(C)O)c1cc2ccccc2s1,235.31,2.85,1.0,3.0,2.0,40.54,2.0,16.0,0,medium,low,medium,low,high,,,0
CHEMBL59674,CHEMBL59674_KEY,N#Cc1ccc2c(c1)CCC2C(CS)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,433.53,3.43,4.0,4.0,7.0,105.98,3.0,31.0,0,high,medium,medium,medium,medium,,,0
CHEMBL59689,CHEMBL59689_KEY,Oc1ccc2nc(N3CCNCC3)n(Cc3ccccc3)c2c1,308.38,2.2,2.0,5.0,3.0,53.32,3.0,23.0,0,medium,medium,medium,low,high,,,0
CHEMBL59690,CHEMBL59690_KEY,Cc1cccc(C(=O)Nc2ccc(NC(=N)N)cc2)c1O,284.32,2.26,5.0,3.0,3.0,111.23,2.0,21.0,0,medium,medium,medium,low,medium,,,0
CHEMBL59692,CHEMBL59692_KEY,CCOP(=O)(N[C@H](CC(C)C)C(=O)NO)c1ccc(OC)cc1,344.35,2.06,3.0,5.0,9.0,96.89,1.0,23.0,0,medium,medium,low,low,medium,,,0
CHEMBL59699,CHEMBL59699_KEY,O=CNCCCCOc1ccc(C(=O)N2CCC(N3C(=O)CCc4ccccc43)CC2)cc1,449.55,3.18,1.0,4.0,9.0,78.95,2.0,33.0,0,high,medium,medium,medium,high,,,0
CHEMBL597,CHEMBL597_KEY,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,281.36,2.84,2.0,4.0,4.0,47.86,2.0,21.0,0,low,medium,medium,low,high,20.0763,1.0,1
CHEMBL59703,CHEMBL59703_KEY,CC(C)(C)c1ccc(Cc2cnc(N)nc2N)cc1,256.35,2.53,2.0,4.0,2.0,77.82,2.0,19.0,0,medium,medium,medium,low,high,,,0
CHEMBL59704,CHEMBL59704_KEY,N=C(N)c1ccc2[nH]c(-c3cccc(Oc4ccccc4)c3O)cc2c1,343.39,4.62,4.0,3.0,4.0,95.12,4.0,26.0,0,high,medium,high,medium,medium,,,0
CHEMBL59714,CHEMBL59714_KEY,C/C=C/C1=C(OC(C)=O)C(=O)c2ccccc2C1=O,256.26,2.46,0.0,4.0,2.0,60.44,1.0,19.0,0,medium,medium,low,low,high,,,0
CHEMBL59715,CHEMBL59715_KEY,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3c[nH]cn3)CC2)cc1,412.53,3.4,1.0,5.0,11.0,78.53,2.0,30.0,0,high,medium,medium,medium,high,,,0
CHEMBL59724,CHEMBL59724_KEY,COC1OC(=O)c2[nH]cc3nc4ccccc4c-3c21,254.25,2.48,1.0,4.0,1.0,64.21,1.0,19.0,0,medium,medium,low,low,high,,,0
CHEMBL59725,CHEMBL59725_KEY,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,462.45,5.54,1.0,4.0,7.0,35.58,3.0,30.0,0,high,high,medium,medium,medium,,,0
CHEMBL59729,CHEMBL59729_KEY,C[C@H](NC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@@H](Cc1ccc(Cl)cc1)c1ccc(-c2ccccc2)cc1,493.99,5.4,3.0,3.0,11.0,103.7,3.0,35.0,0,high,high,medium,medium,medium,,,0
CHEMBL59732,CHEMBL59732_KEY,O=C(NC(Cc1ccccc1)C(O)CN1CCCCCCCCC/C=C/CCOC1=O)O[C@H]1CO[C@H]2OCC[C@H]21,558.72,4.97,2.0,7.0,7.0,106.56,1.0,40.0,0,high,high,low,medium,medium,,,0
CHEMBL59736,CHEMBL59736_KEY,CC(C)C[C@@H](NC(=O)c1ccc2ccccc2c1)C(=O)N[C@@H]1COCC1=O,368.43,2.07,2.0,4.0,6.0,84.5,2.0,27.0,0,medium,medium,medium,low,high,,,0
CHEMBL59737,CHEMBL59737_KEY,c1ccc(CCCCNCCOc2cccc3[nH]ccc23)cc1,308.43,4.16,2.0,2.0,9.0,37.05,3.0,23.0,0,high,medium,medium,medium,high,,,0
CHEMBL59738,CHEMBL59738_KEY,CC(C)C[C@H](NC(=O)c1ccc(S(C)(=O)=O)cc1)C(=O)NC1COCC1=O,396.47,0.32,2.0,6.0,7.0,118.64,1.0,27.0,0,low,low,low,low,medium,,,0
CHEMBL59739,CHEMBL59739_KEY,O=c1[nH]c(=O)n(CC2CCCC2CO)cc1I,350.16,0.55,2.0,4.0,3.0,75.09,1.0,17.0,0,low,low,low,low,high,,,0
CHEMBL59749,CHEMBL59749_KEY,c1ccc(CN2CC[C@@H](CNCc3csc(-c4ccccc4)n3)C2)cc1,363.53,4.42,1.0,4.0,7.0,28.16,3.0,26.0,0,high,medium,medium,medium,high,,,0
CHEMBL59756,CHEMBL59756_KEY,O=C(Nc1nc(-c2ccccc2)ns1)C1C(=O)N2CCCc3cc(F)cc1c32,394.43,3.36,1.0,5.0,3.0,75.19,3.0,28.0,0,high,medium,medium,medium,high,,,0
CHEMBL59766,CHEMBL59766_KEY,COc1ccc2c(ccc(=O)n2C(C)C(=O)O)c1,247.25,1.66,1.0,4.0,3.0,68.53,2.0,18.0,0,low,low,medium,low,high,,,0
CHEMBL59769,CHEMBL59769_KEY,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)CCC(N)=O,589.73,1.74,5.0,7.0,16.0,185.79,1.0,42.0,0,low,low,low,low,low,,,0
CHEMBL59770,CHEMBL59770_KEY,Cc1ccc(-c2ccc3c(c2)C(C)N2CC(=O)N=C2N3)c(C)n1,306.37,3.05,1.0,4.0,1.0,57.59,2.0,23.0,0,high,medium,medium,medium,high,,,0
CHEMBL59780,CHEMBL59780_KEY,CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)c1ccccc1)C(N)=O,904.08,2.39,7.0,8.0,20.0,245.0,4.0,66.0,0,medium,medium,high,low,low,,,0
CHEMBL59781,CHEMBL59781_KEY,CCN(CC)CCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,403.89,3.32,1.0,4.0,6.0,56.14,2.0,28.0,0,high,medium,medium,medium,high,,,0
CHEMBL59782,CHEMBL59782_KEY,CCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,330.9,6.15,1.0,2.0,7.0,24.92,2.0,23.0,0,high,medium,medium,medium,high,,,0
CHEMBL59794,CHEMBL59794_KEY,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC(OS(=O)(=O)O)C(C)C,358.54,5.02,1.0,3.0,5.0,63.6,0.0,24.0,0,high,medium,low,medium,high,,,0
