compound_id,chembl_id,primary_drug,all_drug_names,smiles,smiles_source,mapping_status,mol_molecular_weight,mol_logp,mol_num_hbd,mol_num_hba,mol_num_rotatable_bonds,mol_tpsa,mol_num_aromatic_rings,mol_num_heavy_atoms,mol_formal_charge,mol_num_rings,mol_num_heteroatoms,mol_fraction_csp3,max_clinical_phase,clinical_status,primary_condition,data_source,compound_type,collected_date,efficacy_score,safety_score,success_probability
CHEMBL_CHEMBL17058,CHEMBL17058,ChEMBL_CHEMBL17058,['ChEMBL_CHEMBL17058'],CC(=O)N1CCC(c2ccc(O)cc2)C1C(=O)N[C@H]1CCSCC[C@@H](C(=O)O)NC(=O)C2(CCCC2)CCNC1=O,CHEMBL17058,success,588.73,1.74,5,7,4,165.14,1,41,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950193,,,
CHEMBL_CHEMBL17018,CHEMBL17018,ChEMBL_CHEMBL17018,['ChEMBL_CHEMBL17018'],Brc1ccc2c(c1)CC=C(c1ccccc1)C(N1CCNCC1)=N2.O=C(O)/C=C/C(=O)O,CHEMBL17018,success,498.38,4.02,1,3,1,27.63,2,24,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950195,,,
CHEMBL_CHEMBL17099,CHEMBL17099,ChEMBL_CHEMBL17099,['ChEMBL_CHEMBL17099'],CC(CNCC(O)c1ccccc1)NC(=O)Cc1ccccc1,CHEMBL17099,success,312.41,2.06,3,3,8,61.36,2,23,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950197,,,
CHEMBL_CHEMBL275187,CHEMBL275187,ChEMBL_CHEMBL275187,['ChEMBL_CHEMBL275187'],CC(C)c1c(Sc2ccccc2)n(COCCO)c(=O)[nH]c1=O,CHEMBL275187,success,336.41,1.78,2,6,7,84.32,2,23,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950200,,,
CHEMBL_CHEMBL16822,CHEMBL16822,ChEMBL_CHEMBL16822,['ChEMBL_CHEMBL16822'],COc1ccc(C2=CCc3ccccc3N=C2N2CCN(C)CC2)cc1.O=C(O)/C=C/C(=O)O,CHEMBL16822,success,463.53,3.61,0,4,2,28.07,2,26,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950202,,,
CHEMBL_CHEMBL17108,CHEMBL17108,ChEMBL_CHEMBL17108,['ChEMBL_CHEMBL17108'],O=C(CCCN1CCN(C2=Nc3ccccc3CC=C2c2ccc(Cl)cc2)CC1)c1ccc(F)cc1.O=C(O)/C=C/C(=O)O,CHEMBL17108,success,618.11,6.43,0,4,6,35.91,3,36,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950204,,,
CHEMBL_CHEMBL16954,CHEMBL16954,ChEMBL_CHEMBL16954,['ChEMBL_CHEMBL16954'],O=C(NCCNCC(O)c1ccccc1)C1CCCCC1,CHEMBL16954,success,290.41,2.01,3,3,7,61.36,1,21,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950206,,,
CHEMBL_CHEMBL16955,CHEMBL16955,ChEMBL_CHEMBL16955,['ChEMBL_CHEMBL16955'],O=C(NCCNCC(O)c1ccccc1)c1ccccc1,CHEMBL16955,success,284.36,1.74,3,3,7,61.36,2,21,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950209,,,
CHEMBL_CHEMBL17070,CHEMBL17070,ChEMBL_CHEMBL17070,['ChEMBL_CHEMBL17070'],CCc1c(Sc2cc(Cl)cc(Cl)c2)n(COCCO)c(=S)[nH]c1=O,CHEMBL17070,success,407.34,3.89,2,6,7,67.25,2,24,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950211,,,
CHEMBL_CHEMBL279409,CHEMBL279409,ChEMBL_CHEMBL279409,['ChEMBL_CHEMBL279409'],Cc1cc(C)cc(Sc2c(C)c(=O)[nH]c(=S)n2COCCO)c1,CHEMBL279409,success,352.48,2.95,2,6,6,67.25,2,23,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950213,,,
CHEMBL_CHEMBL17015,CHEMBL17015,ChEMBL_CHEMBL17015,['ChEMBL_CHEMBL17015'],COc1ccc(C(O)CNCCNC(=O)C(C)C)cc1,CHEMBL17015,success,280.37,1.09,3,4,8,70.59,1,20,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950223,,,
CHEMBL_CHEMBL418356,CHEMBL418356,ChEMBL_CHEMBL418356,['ChEMBL_CHEMBL418356'],CC(C)C(=O)NCCNCC(O)c1ccc([N+](=O)[O-])cc1,CHEMBL418356,success,295.34,0.99,3,5,8,104.50,1,21,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950225,,,
CHEMBL_CHEMBL276524,CHEMBL276524,ChEMBL_CHEMBL276524,['ChEMBL_CHEMBL276524'],CC(C)C(=O)NCCNCC(O)c1ccc(Br)cc1,CHEMBL276524,success,329.24,1.84,3,3,7,61.36,1,19,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950227,,,
CHEMBL_CHEMBL417626,CHEMBL417626,ChEMBL_CHEMBL417626,['ChEMBL_CHEMBL417626'],CCc1cccc(Sc2c(C)c(=O)[nH]c(=O)n2COCCO)c1,CHEMBL417626,success,336.41,1.53,2,6,7,84.32,2,23,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950230,,,
CHEMBL_CHEMBL17046,CHEMBL17046,ChEMBL_CHEMBL17046,['ChEMBL_CHEMBL17046'],O=C(O)CCCCCCCCNC(=O)C/C=C/c1ccccc1,CHEMBL17046,success,317.43,4.02,2,2,12,66.40,1,23,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950233,,,
CHEMBL_CHEMBL275599,CHEMBL275599,ChEMBL_CHEMBL275599,['ChEMBL_CHEMBL275599'],Cc1cc(C)cc(Sc2c(C)c(=O)[nH]c(=O)n2COCCO)c1,CHEMBL275599,success,336.41,1.58,2,6,6,84.32,2,23,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950235,,,
CHEMBL_CHEMBL416721,CHEMBL416721,ChEMBL_CHEMBL416721,['ChEMBL_CHEMBL416721'],Nc1ccc(CC(=O)NCCNCC(O)c2ccccc2)cc1,CHEMBL416721,success,313.40,1.25,4,4,8,87.38,2,23,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950237,,,
CHEMBL_CHEMBL16476,CHEMBL16476,PRONETALOL,['PRONETALOL'],CC(C)NCC(O)c1ccc2ccccc2c1,CHEMBL16476,success,229.32,2.87,2,2,4,32.26,2,17,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:08:56.950240,,,
CHEMBL_CHEMBL278944,CHEMBL278944,ChEMBL_CHEMBL278944,['ChEMBL_CHEMBL278944'],COc1ccccc1Sc1c(C)c(=O)[nH]c(=O)n1COCCO,CHEMBL278944,success,338.39,0.97,2,7,7,93.55,2,23,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950243,,,
CHEMBL_CHEMBL16507,CHEMBL16507,ChEMBL_CHEMBL16507,['ChEMBL_CHEMBL16507'],O=C(O)CCCCCCCNC(=O)C/C=C/c1ccccc1,CHEMBL16507,success,303.40,3.63,2,2,11,66.40,1,22,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950245,,,
CHEMBL_CHEMBL278969,CHEMBL278969,ChEMBL_CHEMBL278969,['ChEMBL_CHEMBL278969'],O=C1NCc2c1c(-c1ccccc1)cc1[nH]c3ccccc3c21,CHEMBL278969,success,298.35,4.23,2,1,1,44.89,4,23,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950248,,,
CHEMBL_CHEMBL16873,CHEMBL16873,ChEMBL_CHEMBL16873,['ChEMBL_CHEMBL16873'],C[n+]1cccc2cc(NC(=O)[C@H](Cc3ccccc3)NC(=O)OCc3ccccc3)ccc21,CHEMBL16873,success,440.52,4.14,2,3,7,71.31,4,33,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950250,,,
CHEMBL_CHEMBL279308,CHEMBL279308,ChEMBL_CHEMBL279308,['ChEMBL_CHEMBL279308'],CC(C)(C)c1cc(-c2nsc(O)n2)cc(C(C)(C)C)c1O,CHEMBL279308,success,306.43,4.21,2,5,1,66.24,2,21,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950252,,,
CHEMBL_CHEMBL16635,CHEMBL16635,ChEMBL_CHEMBL16635,['ChEMBL_CHEMBL16635'],CCCN1CCN(C2=Nc3ccc(CC)cc3CC=C2c2ccccc2)CC1.O=C(O)/C=C/C(=O)O,CHEMBL16635,success,489.62,4.95,0,3,4,18.84,2,28,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950254,,,
CHEMBL_CHEMBL16669,CHEMBL16669,ChEMBL_CHEMBL16669,['ChEMBL_CHEMBL16669'],O=C1NCc2c(-c3ccccc3)cc3[nH]c4ccc(/C=C/c5ccccc5)cc4c3c21,CHEMBL16669,success,400.48,6.40,2,1,3,44.89,5,31,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950256,,,
CHEMBL_CHEMBL16540,CHEMBL16540,ChEMBL_CHEMBL16540,['ChEMBL_CHEMBL16540'],CCC(=O)NCCNCC(O)c1ccccc1,CHEMBL16540,success,236.31,0.84,3,3,7,61.36,1,17,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950259,,,
CHEMBL_CHEMBL16472,CHEMBL16472,ChEMBL_CHEMBL16472,['ChEMBL_CHEMBL16472'],C[n+]1cccc2cc(NC(=O)C(CCCN=C(N)N)NC(=O)c3ccccc3)ccc21,CHEMBL16472,success,419.51,1.46,4,3,8,126.48,3,31,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950262,,,
CHEMBL_CHEMBL274265,CHEMBL274265,ChEMBL_CHEMBL274265,['ChEMBL_CHEMBL274265'],Cc1cc(C)cc(Sc2c(C(C)C)c(=O)[nH]c(=S)n2COCCO)c1,CHEMBL274265,success,380.54,3.76,2,6,7,67.25,2,25,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950264,,,
CHEMBL_CHEMBL16557,CHEMBL16557,ChEMBL_CHEMBL16557,['ChEMBL_CHEMBL16557'],Brc1ccc2c(c1)CC=C(c1ccccc1)C(N1CCCCC1)=N2,CHEMBL16557,success,381.32,5.60,0,2,1,15.60,2,24,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950267,,,
CHEMBL_CHEMBL16558,CHEMBL16558,ChEMBL_CHEMBL16558,['ChEMBL_CHEMBL16558'],CC(C)C(=O)NCC(C)(C)NCC(O)c1ccccc1,CHEMBL16558,success,278.40,1.86,3,3,7,61.36,1,20,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950269,,,
CHEMBL_CHEMBL16647,CHEMBL16647,ChEMBL_CHEMBL16647,['ChEMBL_CHEMBL16647'],CC(C)(C)c1cc(-c2nnc(SCC(F)(F)F)s2)cc(C(C)(C)C)c1O,CHEMBL16647,success,404.52,6.16,1,5,3,46.01,2,26,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950271,,,
CHEMBL_CHEMBL16865,CHEMBL16865,ChEMBL_CHEMBL16865,['ChEMBL_CHEMBL16865'],CC(=O)NCCNCC(O)c1ccccc1,CHEMBL16865,success,222.29,0.45,3,3,6,61.36,1,16,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950273,,,
CHEMBL_CHEMBL16878,CHEMBL16878,ChEMBL_CHEMBL16878,['ChEMBL_CHEMBL16878'],CC(C)(C)c1cc(-c2nnc(N=C(N)N)o2)cc(C(C)(C)C)c1O,CHEMBL16878,success,331.42,2.94,3,5,2,123.55,2,24,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950276,,,
CHEMBL_CHEMBL16793,CHEMBL16793,ChEMBL_CHEMBL16793,['ChEMBL_CHEMBL16793'],CCc1c(Sc2cc(C)cc(C)c2)n(COCCO)c(=S)[nH]c1=O,CHEMBL16793,success,366.51,3.20,2,6,7,67.25,2,24,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950278,,,
CHEMBL_CHEMBL16542,CHEMBL16542,ChEMBL_CHEMBL16542,['ChEMBL_CHEMBL16542'],CC(C)(CNC(=O)Cc1ccccc1)NCC(O)c1ccccc1,CHEMBL16542,success,326.44,2.45,3,3,8,61.36,2,24,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950280,,,
CHEMBL_CHEMBL274246,CHEMBL274246,ChEMBL_CHEMBL274246,['ChEMBL_CHEMBL274246'],C=CCOc1ccccc1OCC(=O)NCCNCC(O)c1ccccc1,CHEMBL274246,success,370.45,2.07,3,5,12,79.82,2,27,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950282,,,
CHEMBL_CHEMBL16703,CHEMBL16703,ChEMBL_CHEMBL16703,['ChEMBL_CHEMBL16703'],C1=C(c2ccccc2)C(N2CCNCC2)=Nc2ccccc2C1.O=C(O)/C=C/C(=O)O,CHEMBL16703,success,419.48,3.26,1,3,1,27.63,2,23,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950284,,,
CHEMBL_CHEMBL16827,CHEMBL16827,ChEMBL_CHEMBL16827,['ChEMBL_CHEMBL16827'],CC(C)(C)c1cc(-c2nnc(O)s2)cc(C(C)(C)C)c1O,CHEMBL16827,success,306.43,4.21,2,5,1,66.24,2,21,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950287,,,
CHEMBL_CHEMBL279387,CHEMBL279387,ChEMBL_CHEMBL279387,['ChEMBL_CHEMBL279387'],CCCOc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,CHEMBL279387,success,348.51,5.29,1,5,4,55.24,2,24,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950289,,,
CHEMBL_CHEMBL16854,CHEMBL16854,ChEMBL_CHEMBL16854,['ChEMBL_CHEMBL16854'],CC(C)Oc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,CHEMBL16854,success,348.51,5.29,1,5,3,55.24,2,24,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950291,,,
CHEMBL_CHEMBL16912,CHEMBL16912,ChEMBL_CHEMBL16912,['ChEMBL_CHEMBL16912'],CSc1nc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)ns1,CHEMBL16912,success,336.53,5.23,1,5,2,46.01,2,22,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950293,,,
CHEMBL_CHEMBL16981,CHEMBL16981,ChEMBL_CHEMBL16981,['ChEMBL_CHEMBL16981'],CC(C)(C)c1cc(-c2noc(NC#N)n2)cc(C(C)(C)C)c1O,CHEMBL16981,success,314.39,3.93,2,6,2,94.97,2,23,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950296,,,
CHEMBL_CHEMBL275603,CHEMBL275603,ChEMBL_CHEMBL275603,['ChEMBL_CHEMBL275603'],CC(=O)N1CCC(c2ccc(O)cc2)C1C(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)C2(CCCC2)CCNC1=O,CHEMBL275603,success,592.74,1.61,5,8,4,165.14,1,40,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950298,,,
CHEMBL_CHEMBL280068,CHEMBL280068,ChEMBL_CHEMBL280068,['ChEMBL_CHEMBL280068'],Cc1c(Sc2cccc(Br)c2)n(COCCO)c(=O)[nH]c1=O,CHEMBL280068,success,387.26,1.73,2,6,6,84.32,2,22,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950300,,,
CHEMBL_CHEMBL17121,CHEMBL17121,SCH-63390,['SCH-63390'],Nc1nc2c(cnn2CCCc2ccccc2)c2nc(-c3ccco3)nn12,CHEMBL17121,success,359.39,2.95,1,8,5,100.06,5,27,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950302,,,
CHEMBL_CHEMBL278040,CHEMBL278040,ChEMBL_CHEMBL278040,['ChEMBL_CHEMBL278040'],CCCSc1nnc(-c2cc(C(C)C)c(O)c(C(C)C)c2)s1,CHEMBL278040,success,336.53,5.66,1,5,6,46.01,2,22,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950305,,,
CHEMBL_CHEMBL276062,CHEMBL276062,ChEMBL_CHEMBL276062,['ChEMBL_CHEMBL276062'],CCSc1nnc(-c2cc(C(C)C)c(O)c(C(C)C)c2)s1,CHEMBL276062,success,322.50,5.27,1,5,5,46.01,2,21,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950307,,,
CHEMBL_CHEMBL17229,CHEMBL17229,ChEMBL_CHEMBL17229,['ChEMBL_CHEMBL17229'],CC(C)(C)c1cc(-c2nsc(NC#N)n2)cc(C(C)(C)C)c1O,CHEMBL17229,success,330.46,4.40,2,6,2,81.83,2,23,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950309,,,
CHEMBL_CHEMBL418174,CHEMBL418174,ChEMBL_CHEMBL418174,['ChEMBL_CHEMBL418174'],Nc1nc(I)c2ncn(C3CCC(CO)O3)c2n1,CHEMBL418174,success,361.14,0.68,2,7,2,99.08,2,18,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950312,,,
CHEMBL_CHEMBL16953,CHEMBL16953,ChEMBL_CHEMBL16953,['ChEMBL_CHEMBL16953'],Cc1ccc2c(c1)CC=C(c1ccccc1)C(N1CCN(CCO)CC1)=N2.O=C(O)/C=C/C(=O)O,CHEMBL16953,success,477.56,3.27,1,4,3,39.07,2,27,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950314,,,
CHEMBL_CHEMBL280067,CHEMBL280067,ChEMBL_CHEMBL280067,['ChEMBL_CHEMBL280067'],CC(C)(C)n1ncc2c1nc(N)n1nc(-c3ccco3)nc21,CHEMBL280067,success,297.32,2.07,1,8,1,100.06,4,22,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950316,,,
CHEMBL_CHEMBL17301,CHEMBL17301,ChEMBL_CHEMBL17301,['ChEMBL_CHEMBL17301'],COc1cc(Cl)ccc1C(=O)NCCCCCCCC(=O)O,CHEMBL17301,success,327.81,3.50,2,3,10,75.63,1,22,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950318,,,
CHEMBL_CHEMBL17227,CHEMBL17227,ChEMBL_CHEMBL17227,['ChEMBL_CHEMBL17227'],N=C(N)NCCCC(NC(=O)c1ccccc1)C(=O)Nc1ccc2ncccc2c1,CHEMBL17227,success,404.47,2.24,5,4,8,132.99,3,30,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950320,,,
CHEMBL_CHEMBL17315,CHEMBL17315,ChEMBL_CHEMBL17315,['ChEMBL_CHEMBL17315'],O=C(O)CCCCCCCNC(=O)c1cccnc1Cl,CHEMBL17315,success,298.77,2.89,2,3,9,79.29,1,20,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950322,,,
CHEMBL_CHEMBL17277,CHEMBL17277,ChEMBL_CHEMBL17277,['ChEMBL_CHEMBL17277'],O=C(c1ccc(F)cc1)C1CCN(C2=Nc3ccccc3CC=C2c2ccc(Cl)cc2)CC1,CHEMBL17277,success,458.96,6.74,0,3,3,32.67,3,33,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950325,,,
CHEMBL_CHEMBL277334,CHEMBL277334,ChEMBL_CHEMBL277334,['ChEMBL_CHEMBL277334'],Clc1ccc(C2=CCc3ccccc3N=C2N2CCCCC2)cc1,CHEMBL277334,success,336.87,5.50,0,2,1,15.60,2,24,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950327,,,
CHEMBL_CHEMBL276547,CHEMBL276547,ChEMBL_CHEMBL276547,['ChEMBL_CHEMBL276547'],Cc1ccc(O)c(C(=O)NCCCCCCCC(=O)O)c1,CHEMBL276547,success,293.36,2.86,3,3,9,86.63,1,21,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950329,,,
CHEMBL_CHEMBL16744,CHEMBL16744,ChEMBL_CHEMBL16744,['ChEMBL_CHEMBL16744'],Cc1ccc(C(=O)NCCCCCCCC(=O)O)c(O)c1,CHEMBL16744,success,293.36,2.86,3,3,9,86.63,1,21,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950331,,,
CHEMBL_CHEMBL16963,CHEMBL16963,ChEMBL_CHEMBL16963,['ChEMBL_CHEMBL16963'],O=C(CN1CCN(C2=Nc3ccc(Br)cc3CC=C2c2ccccc2)CC1)c1ccccc1,CHEMBL16963,success,500.44,5.62,0,4,4,35.91,3,33,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950336,,,
CHEMBL_CHEMBL16985,CHEMBL16985,ChEMBL_CHEMBL16985,['ChEMBL_CHEMBL16985'],COc1ccc(CN2CCN(C3=Nc4ccc(Br)cc4CC=C3c3ccccc3)CC2)cc1,CHEMBL16985,success,502.46,5.95,0,4,4,28.07,3,33,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950338,,,
CHEMBL_CHEMBL17056,CHEMBL17056,ChEMBL_CHEMBL17056,['ChEMBL_CHEMBL17056'],CC(CNC(=O)C1CCCCC1)NCC(O)c1ccccc1,CHEMBL17056,success,304.43,2.39,3,3,7,61.36,1,22,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950340,,,
CHEMBL_CHEMBL17057,CHEMBL17057,ChEMBL_CHEMBL17057,['ChEMBL_CHEMBL17057'],CC(CNC(=O)Cc1ccccc1Cl)NCC(O)c1ccccc1,CHEMBL17057,success,346.86,2.71,3,3,8,61.36,2,24,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950342,,,
CHEMBL_CHEMBL274248,CHEMBL274248,ChEMBL_CHEMBL274248,['ChEMBL_CHEMBL274248'],CCCN1CCN(C2=Nc3ccccc3CC=C2c2ccc(F)cc2)CC1.O=C(O)/C=C/C(=O)O,CHEMBL274248,success,479.55,4.52,0,3,3,18.84,2,27,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950344,,,
CHEMBL_CHEMBL16814,CHEMBL16814,ChEMBL_CHEMBL16814,['ChEMBL_CHEMBL16814'],CC(C)(C)c1cc(-c2nnc(NC#N)o2)cc(C(C)(C)C)c1O,CHEMBL16814,success,314.39,3.93,2,6,2,94.97,2,23,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950346,,,
CHEMBL_CHEMBL16826,CHEMBL16826,ChEMBL_CHEMBL16826,['ChEMBL_CHEMBL16826'],CC(C)(C)c1cc(-c2nnc(N=C(N)N)s2)cc(C(C)(C)C)c1O,CHEMBL16826,success,347.49,3.41,3,5,2,110.41,2,24,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950348,,,
CHEMBL_CHEMBL277588,CHEMBL277588,ChEMBL_CHEMBL277588,['ChEMBL_CHEMBL277588'],Clc1ccccc1C1=CCc2ccccc2N=C1N1CCNCC1.O=C(O)/C=C/C(=O)O,CHEMBL277588,success,453.93,3.91,1,3,1,27.63,2,24,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950351,,,
CHEMBL_CHEMBL17104,CHEMBL17104,ChEMBL_CHEMBL17104,['ChEMBL_CHEMBL17104'],CC(C)(C)c1cc(-c2nsc(N=C(N)N)n2)cc(C(C)(C)C)c1O,CHEMBL17104,success,347.49,3.41,3,5,2,110.41,2,24,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950353,,,
CHEMBL_CHEMBL276739,CHEMBL276739,ChEMBL_CHEMBL276739,['ChEMBL_CHEMBL276739'],COc1nc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)ns1,CHEMBL276739,success,320.46,4.51,1,5,2,55.24,2,22,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950355,,,
CHEMBL_CHEMBL276738,CHEMBL276738,ChEMBL_CHEMBL276738,['ChEMBL_CHEMBL276738'],Nc1nc2n[nH]cc2c2nc(-c3ccco3)nn12,CHEMBL276738,success,241.21,0.84,2,7,1,110.92,4,18,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950357,,,
CHEMBL_CHEMBL17013,CHEMBL17013,ChEMBL_CHEMBL17013,['ChEMBL_CHEMBL17013'],CC(C)Cc1ccc(CCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,CHEMBL17013,success,401.47,3.76,1,8,6,100.06,5,30,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950359,,,
CHEMBL_CHEMBL278905,CHEMBL278905,ChEMBL_CHEMBL278905,['ChEMBL_CHEMBL278905'],Cc1c(Sc2cccc(F)c2)n(COCCO)c(=O)[nH]c1=O,CHEMBL278905,success,326.35,1.10,2,6,6,84.32,2,22,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950361,,,
CHEMBL_CHEMBL17300,CHEMBL17300,ChEMBL_CHEMBL17300,['ChEMBL_CHEMBL17300'],CC(=O)N1CCC(c2ccc(O)cc2)C1C(=O)N[C@H]1CCSC[C@@H](C(=O)O)NC(=O)C2(CCCC2)CCNC1=O,CHEMBL17300,success,574.70,1.35,5,7,4,165.14,1,40,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950363,,,
CHEMBL_CHEMBL17172,CHEMBL17172,ChEMBL_CHEMBL17172,['ChEMBL_CHEMBL17172'],OCCN1CCN(C2=Nc3ccc(Br)cc3CC=C2c2ccccc2)CC1,CHEMBL17172,success,426.36,3.73,1,4,3,39.07,2,27,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950365,,,
CHEMBL_CHEMBL275817,CHEMBL275817,ChEMBL_CHEMBL275817,['ChEMBL_CHEMBL275817'],CC(=O)N1CCC(c2ccc(O)cc2)C1C(=O)N[C@H]1CSCC[C@@H](C(=O)O)NC(=O)C2(CCCC2)CCNC1=O,CHEMBL275817,success,574.70,1.35,5,7,4,165.14,1,40,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950367,,,
CHEMBL_CHEMBL429778,CHEMBL429778,ChEMBL_CHEMBL429778,['ChEMBL_CHEMBL429778'],CCc1c(Sc2cc(Cl)cc(Cl)c2)n(COCCO)c(=O)[nH]c1=O,CHEMBL429778,success,391.28,2.52,2,6,7,84.32,2,24,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950371,,,
CHEMBL_CHEMBL276351,CHEMBL276351,ChEMBL_CHEMBL276351,['ChEMBL_CHEMBL276351'],Clc1ccc(C2=CCc3ccccc3N=C2N2CCNCC2)cc1.O=C(O)/C=C/C(=O)O,CHEMBL276351,success,453.93,3.91,1,3,1,27.63,2,24,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:08:56.950373,,,
