chembl_id,canonical_smiles,primary_drug,mol_molecular_weight,mol_logp,mol_num_hbd,mol_num_hba,mol_num_rotatable_bonds,mol_tpsa,mol_num_aromatic_rings,mol_num_heavy_atoms,mol_formal_charge,mol_num_rings,mol_num_heteroatoms,mol_fraction_csp3,tox_herg_ic50_uM,tox_herg_risk,tox_cyp3a4_inhib,tox_cyp2d6_inhib,tox_cyp1a2_inhib,tox_cyp_risk,tox_ames,tox_ames_risk,tox_dili_risk,tox_bbb_perm,tox_data_sources
CHEMBL300475,CC[C@H](C)[C@H](NC(=O)[C@@H](CC(C)C)[C@@H](O)[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)COc1cccc2ccccc12)C(=O)NCc1ccccn1,ChEMBL_CHEMBL300475,785.99,3.83,7.0,9.0,22.0,207.66,4.0,57.0,0,,,,,high,,,,medium,,high,medium,,[]
CHEMBL51680,COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)OC(C)(C)C)C(C)C)C(C)C,ChEMBL_CHEMBL51680,766.89,-0.48,9.0,12.0,19.0,270.82,1.0,54.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL433088,COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C(F)(F)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)OC(C)(C)C)C(C)C)C(C)C,ChEMBL_CHEMBL433088,784.86,0.27,7.0,11.0,19.0,247.43,1.0,55.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL51921,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C[C@@H](CC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)C(C)C)Cc1ccccc1)C(=O)N[C@H](C(=O)O)C(C)C,ChEMBL_CHEMBL51921,888.08,-1.4,10.0,12.0,28.0,335.54,1.0,63.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL298352,C[C@@H](N)C(=O)NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,ChEMBL_CHEMBL298352,420.42,1.35,3.0,6.0,5.0,117.66,2.0,30.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL52263,CCCCC1(CCCC)CC[C@H]2[C@H](C)C(=O)N[C@H](CO)C[C@]2(C)C1,ChEMBL_CHEMBL52263,337.55,4.68,2.0,2.0,7.0,49.33,0.0,24.0,0,,,,,high,,,,medium,,low,medium,,[]
CHEMBL48597,O=C(O)CCC/C=C\CC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1,ChEMBL_CHEMBL48597,377.51,3.58,2.0,3.0,9.0,83.47,1.0,26.0,0,,,,,high,,,,medium,,low,medium,,[]
CHEMBL297101,O=C1c2ccccc2S(=O)(=O)N1CO,ChEMBL_CHEMBL297101,213.21,-0.22,1.0,4.0,1.0,74.68,1.0,14.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL299977,CCCCN(CCCC)P(=O)(O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],ChEMBL_CHEMBL299977,458.46,2.83,2.0,7.0,12.0,162.62,1.0,31.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL298346,O=C1C(c2c[nH]c3ccccc23)=C(c2c[nH]c3ccccc23)C(=O)N1Cc1ccccc1,ChEMBL_CHEMBL298346,417.47,5.13,2.0,2.0,4.0,68.96,5.0,32.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL301704,CC(C)CCCC(C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)N[C@H](CO)C[C@]4(C)[C@H]3CC[C@]12C,ChEMBL_CHEMBL301704,431.71,6.19,2.0,2.0,6.0,49.33,0.0,31.0,0,,,,,high,,,,high,,low,medium,,[]
CHEMBL301124,CCCCCCCCCCCCC1(O)C[N+](C)(C)CCO1.[Br-],ChEMBL_CHEMBL301124,380.41,4.09,1.0,2.0,11.0,29.46,0.0,21.0,0,,,,,high,,,,medium,,low,medium,,[]
CHEMBL300272,COC(=O)C1(c2ccccc2)CCN(CCNC(=O)N2C(=O)NC3=C(C(=O)OC3)C2c2ccc(F)c(F)c2)CC1,ChEMBL_CHEMBL300272,554.55,2.76,2.0,7.0,6.0,117.28,2.0,40.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL441041,CCCCCCCCCCCCCCC1(O)C[N+](C)(C)CCO1.[Br-],ChEMBL_CHEMBL441041,408.47,4.87,1.0,2.0,13.0,29.46,0.0,23.0,0,,,,,high,,,,high,,low,medium,,[]
CHEMBL51234,COc1ccc(C(=O)/C(Cc2cc(OC)c(OC)c(OC)c2)=C(\C(=O)[O-])c2ccc3nsnc3c2)cc1Cl.[Na+],ChEMBL_CHEMBL51234,576.99,5.34,1.0,9.0,10.0,117.07,4.0,38.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL301133,CCN1CCC[C@H]1CNC(=O)c1cc2cc(I)ccc2cc1OC,ChEMBL_CHEMBL301133,438.31,3.67,1.0,3.0,5.0,41.57,2.0,24.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL295483,COc1ccc(C(=O)/C(Cc2cc(OC)c(OC)c(OC)c2)=C(\C(=O)[O-])c2ccc3nsnc3c2)cc1C.[Na+],ChEMBL_CHEMBL295483,556.57,5.0,1.0,9.0,10.0,117.07,4.0,38.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL52482,CC(Oc1ccc(-c2ccc(Oc3cnc4ccc(Cl)cc4n3)cc2)cc1)C(=O)O,ChEMBL_CHEMBL52482,420.85,5.59,1.0,5.0,6.0,81.54,4.0,30.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL52431,CC(O)CNC(=O)c1ccccc1SSc1ccccc1C(=O)NCC(C)O,ChEMBL_CHEMBL52431,420.56,2.71,4.0,6.0,9.0,98.66,2.0,28.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL297013,O=C(NCCNCCO)c1ccccc1SSc1ccccc1C(=O)NCCNCCO,ChEMBL_CHEMBL297013,478.64,1.11,6.0,8.0,15.0,122.72,2.0,32.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL52232,CCCCCCCCCCCCCCCCCC1(O)C[N+](C)(C)CCO1.[Br-],ChEMBL_CHEMBL52232,450.55,6.04,1.0,2.0,16.0,29.46,0.0,26.0,0,,,,,high,,,,high,,low,medium,,[]
CHEMBL298882,CCCCN(CCCC)CCOc1ccc(/C=C/c2nc3ccccc3s2)cc1,ChEMBL_CHEMBL298882,408.61,6.75,0.0,4.0,12.0,25.36,3.0,29.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL51315,CNc1nc(C)nc2c1ncn2Cc1ccccc1F.CS(=O)(=O)O,ChEMBL_CHEMBL51315,367.41,2.36,1.0,5.0,3.0,55.63,3.0,20.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL51777,C[C@H](C(N)=O)N1CCC23CCCCC2[C@@H]1Cc1ccc(OCc2cccc(F)c2)cc13,ChEMBL_CHEMBL51777,422.54,4.34,1.0,3.0,5.0,55.56,2.0,31.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL299961,Nc1ncnc2c1ncn2[C@@H]1C=C[C@@H](O)[C@H]1O,ChEMBL_CHEMBL299961,233.23,-0.76,3.0,7.0,1.0,110.08,2.0,17.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL51399,CCCCc1nc2cccc(O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,ChEMBL_CHEMBL51399,424.51,4.98,2.0,6.0,7.0,92.51,5.0,32.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL300902,CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccccn1)CC(C)C,ChEMBL_CHEMBL300902,449.56,3.03,4.0,4.0,10.0,115.98,3.0,33.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL49980,CCCCc1nc2cccc(C)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,ChEMBL_CHEMBL49980,422.54,5.58,1.0,5.0,7.0,72.28,5.0,32.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL50209,CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)O)CC(C)C,ChEMBL_CHEMBL50209,373.45,2.08,4.0,3.0,9.0,111.29,2.0,27.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL300439,COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c(-c2cc(OC)c(OC)c(OC)c2)c(C(=O)OC)n1-c1ccc(OC)c(OC)c1,ChEMBL_CHEMBL300439,651.66,5.45,0.0,13.0,13.0,131.37,4.0,47.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL50634,COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c(-c2cc(OC)c(OC)c(OC)c2)c(C(=O)OC)n1CCc1ccc(OC)c(OC)c1,ChEMBL_CHEMBL50634,679.72,5.71,0.0,13.0,15.0,131.37,4.0,49.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL299205,O=C(CO)Nc1ccc2c(c1)Cc1ccccc1-2,ChEMBL_CHEMBL299205,239.27,2.19,2.0,2.0,2.0,49.33,2.0,18.0,0,,,,,medium,,,,low,,medium,low,,[]
CHEMBL50691,COc1ccc(CCN2C(C(=O)N(C)C)=C(c3ccc(OC)c(OC)c3)C3c4cc(OC)c(OC)cc4OC(=O)C32)cc1OC,ChEMBL_CHEMBL50691,618.68,4.17,0.0,10.0,11.0,105.23,3.0,45.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL301091,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,ChEMBL_CHEMBL301091,571.63,1.65,6.0,7.0,14.0,191.36,2.0,41.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL50810,CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)[C@H](O)CC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,ChEMBL_CHEMBL50810,585.65,2.04,6.0,7.0,15.0,191.36,2.0,42.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL49969,COc1cc(C(=O)O)ccc1Cn1ccc2ccc(NC(=O)Cc3ccc4ccccc4c3)cc21,ChEMBL_CHEMBL49969,464.52,5.73,2.0,4.0,7.0,80.56,5.0,35.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL299116,O=c1c2ccccc2sn1CO,ChEMBL_CHEMBL299116,181.22,1.01,1.0,4.0,1.0,42.23,2.0,12.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL434404,COc1cc(C(=O)O[C@@H]2CCC3CCC2N3C)cc(OC)c1OC,ChEMBL_CHEMBL434404,335.4,2.49,0.0,6.0,5.0,57.23,1.0,24.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL299093,COc1cc(C(=O)NS(=O)(=O)c2ccccc2Cl)ccc1Cc1nn(C)c2ccc(NC(=O)CC3CCCCC3)cc12,ChEMBL_CHEMBL299093,609.15,5.85,2.0,7.0,9.0,119.39,4.0,42.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL300096,COc1cc(C(=O)NS(=O)(=O)c2ccccc2Cl)ccc1Cc1nn(C)c2ccc(NC(=O)CC3CCCC3)cc12,ChEMBL_CHEMBL300096,595.12,5.46,2.0,7.0,9.0,119.39,4.0,41.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL50507,O=C(O)CCC/C=C\C[C@H]1CCC[C@H]1NS(=O)(=O)c1ccccc1,ChEMBL_CHEMBL50507,351.47,3.33,2.0,3.0,9.0,83.47,1.0,24.0,0,,,,,high,,,,medium,,low,medium,,[]
CHEMBL50133,CCOC(=O)c1ccc(NC(=O)c2ccccc2SSc2ccccc2C(=O)Nc2ccc(C(=O)OCC)cc2)cc1,ChEMBL_CHEMBL50133,600.72,7.34,2.0,8.0,11.0,110.8,4.0,42.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL51373,CCCCNP(=O)(O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],ChEMBL_CHEMBL51373,402.35,1.32,3.0,7.0,9.0,171.41,1.0,27.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL50392,Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(O)N3CCCCC3)O2)c(=O)[nH]c1=O,ChEMBL_CHEMBL50392,414.36,1.41,2.0,7.0,6.0,162.62,1.0,28.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL299539,COC(=O)C1(c2ccccc2)CCN(CCCNC(=O)N2C(=O)NC3=C(C(=O)OC3)C2c2ccc3nonc3c2)CC1,ChEMBL_CHEMBL299539,574.59,2.41,2.0,10.0,7.0,156.2,3.0,42.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL299984,COC(=O)C1(c2ccccc2)CCN(CCCNC(=O)N2C(=O)NC3=C(C(=O)OC3)C2c2ccc3c(c2)OCO3)CC1,ChEMBL_CHEMBL299984,576.61,2.6,2.0,9.0,7.0,135.74,2.0,42.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL298740,Nc1ccn(CCN2C(=O)CSC2COC(=O)c2ccccc2)c(=O)n1,ChEMBL_CHEMBL298740,374.42,0.58,1.0,8.0,6.0,107.52,2.0,26.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL52484,Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(Nc3ccccc3)OCCSC(=O)C(C)(C)C)O2)c(=O)[nH]c1=O,ChEMBL_CHEMBL52484,566.58,4.37,2.0,10.0,11.0,177.48,2.0,38.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL440671,C=C(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3C4CC(C)(C)CC[C@]4(C(=O)O)CC[C@]32C)[C@@]1(C)CCC=O,ChEMBL_CHEMBL440671,454.7,7.61,1.0,2.0,5.0,54.37,0.0,33.0,0,,,,,high,,,,high,,low,medium,,[]
CHEMBL299397,CCc1c(C)nc(Cl)c([N+](=O)[O-])c1[S+]([O-])c1cc(C)cc(C)c1,ChEMBL_CHEMBL299397,352.84,4.3,0.0,4.0,4.0,79.09,2.0,23.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL417909,Cc1cc(C)cc(Sc2cc(CCCO)nc(O)c2[N+](=O)[O-])c1,ChEMBL_CHEMBL417909,334.4,3.39,2.0,6.0,6.0,96.49,2.0,23.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL50586,CC(Oc1cccc(Oc2cnc3ccc(Cl)cc3n2)c1)C(=O)O,ChEMBL_CHEMBL50586,344.75,3.93,1.0,5.0,5.0,81.54,3.0,24.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL50040,CNc1ncnc2c1ncn2Cc1ccccc1.CS(=O)(=O)O,ChEMBL_CHEMBL50040,335.39,1.92,1.0,5.0,3.0,55.63,3.0,18.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL52230,O=C(NCCCCO)c1ccccc1SSc1ccccc1C(=O)NCCCCO,ChEMBL_CHEMBL52230,448.61,3.49,4.0,6.0,13.0,98.66,2.0,30.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL301502,CNc1nc(C(F)(F)F)nc2c1ncn2C,ChEMBL_CHEMBL301502,231.18,1.42,1.0,5.0,1.0,55.63,2.0,16.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL52231,CNc1nc(C(F)(F)F)nc2c1ncn2CCc1ccccc1,ChEMBL_CHEMBL52231,321.31,3.13,1.0,5.0,4.0,55.63,3.0,23.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL50242,COC(=O)SNN(C)S(=O)(=O)c1ccccc1,ChEMBL_CHEMBL50242,276.34,1.23,1.0,6.0,4.0,75.71,1.0,17.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL446144,CC(=O)c1cccc(NC(=O)NCCCN2CC[C@H](Cc3ccccc3)C[C@@H]2[C@H](O)CC(C)C)c1,ChEMBL_CHEMBL446144,479.67,5.13,3.0,4.0,11.0,81.67,2.0,35.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL295950,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)c1ccc[nH]1)CC(C)C,ChEMBL_CHEMBL295950,422.53,3.2,4.0,3.0,10.0,106.85,3.0,31.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL892,COc1ccc2[nH]c(SCc3ncc(C)c(OC)c3C)nc2c1,UFIPRAZOLE,329.43,3.88,1.0,5.0,5.0,60.03,3.0,23.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL50952,COc1cc(C(=O)O)ccc1Cn1ccc2ccc(NC(=O)CCc3ccccc3)cc21,ChEMBL_CHEMBL50952,428.49,4.97,2.0,4.0,8.0,80.56,4.0,32.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL50190,CN1C=c2ccccc2=C(C(=O)NCCOC(=O)C2N3C(=O)C(NC(=O)Cc4ccccc4)C3SC2(C)C)C1,ChEMBL_CHEMBL50190,548.67,-0.03,2.0,7.0,8.0,108.05,2.0,39.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL301355,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(Cl)cccc12,ChEMBL_CHEMBL301355,427.91,5.17,2.0,5.0,5.0,80.32,4.0,29.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL417012,CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)OC(C)(C)C)C(=O)N[C@H](C(=O)OC)C(C)C,ChEMBL_CHEMBL417012,850.02,0.09,9.0,12.0,24.0,293.68,1.0,60.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL49936,COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(C)C)C(C)C,ChEMBL_CHEMBL49936,640.78,2.62,5.0,8.0,17.0,172.16,2.0,46.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL50676,CC[C@H](C)[C@H](NC(=O)[C@H]1CCCN1C(=O)[C@H](O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@H](C(=O)OC)C(C)C,ChEMBL_CHEMBL50676,618.77,2.32,4.0,8.0,13.0,163.37,1.0,44.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL301577,COc1cc(C/C(C(=O)c2cc(OC)c(OC)c(OC)c2)=C(/C(=O)[O-])c2ccc3nsnc3c2)cc(OC)c1OC.[Na+],ChEMBL_CHEMBL301577,602.6,4.71,1.0,11.0,12.0,135.53,4.0,41.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL299360,CCC(C(=O)Nc1ccc2ccn(Cc3ccc(C(=O)O)cc3OC)c2c1)c1ccccc1,ChEMBL_CHEMBL299360,442.52,5.53,2.0,4.0,8.0,80.56,4.0,33.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL50508,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(OC)c(OC)cc3nc2-1,ChEMBL_CHEMBL50508,408.41,2.1,1.0,8.0,3.0,99.88,3.0,30.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL52542,NS(=O)(=O)c1cc(C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)O)ccc1Cl,ChEMBL_CHEMBL52542,398.82,1.12,4.0,5.0,6.0,146.79,2.0,26.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL51580,COc1cc(C(=O)NS(=O)(=O)c2ccccc2Cl)ccc1Cc1cn(C)c2ccc(NC(=O)NC3CCCC3)cc12,ChEMBL_CHEMBL51580,595.12,5.61,3.0,6.0,8.0,118.53,4.0,41.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL430967,COc1cc(C(=O)NS(=O)(=O)c2ccccc2)ccc1Cc1cn(C2CCCC2)c2ccc(NC(=O)OC3CCCC3)cc12,ChEMBL_CHEMBL430967,615.75,6.97,2.0,7.0,9.0,115.73,4.0,44.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL50777,COc1ccc(CCn2c(C(=O)N(C)C)c(-c3cc(OC)c(OC)c(OC)c3)c(-c3cc(OC)c(OC)c(OC)c3)c2C(=O)N(C)C)cc1,ChEMBL_CHEMBL50777,675.78,5.53,0.0,10.0,14.0,110.16,4.0,49.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL297706,NS(=O)(=O)c1cc(C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)O)ccc1Cl,ChEMBL_CHEMBL297706,372.79,0.14,4.0,5.0,6.0,155.24,2.0,24.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL49978,C=C1C=C(C)CC(C)(C)C1C/C=C/c1cc(OC)c(Br)cc1O,ChEMBL_CHEMBL49978,377.32,6.12,1.0,2.0,4.0,29.46,1.0,23.0,0,,,,,high,,,,medium,,low,medium,,[]
CHEMBL299421,COc1cc(C(=O)O)ccc1Cn1ccc2ccc(NC(=O)NC3CCCCC3)cc21,ChEMBL_CHEMBL299421,421.5,4.85,3.0,4.0,6.0,92.59,3.0,31.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL424594,COc1cc(C(=O)O)ccc1Cn1ccc2ccc(NC(=O)NC(C)(C)C)cc21,ChEMBL_CHEMBL424594,395.46,4.32,3.0,4.0,5.0,92.59,3.0,29.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL51267,COc1cccc(NC(=O)N2CCCC(CCN3CCC(Cc4ccc(F)cc4)CC3)C2)c1,ChEMBL_CHEMBL51267,453.6,5.42,1.0,3.0,7.0,44.81,2.0,33.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL301950,COc1ccc(C[n+]2ccc3c4c(cc(OC)c(OC)c42)C=CN3Cc2cc(OC)c(OC)c(OC)c2)cc1O.[Br-],ChEMBL_CHEMBL301950,625.52,4.92,1.0,8.0,10.0,82.73,4.0,40.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL299119,CC1C2CCCC1(c1cccc(O)c1)CCN2C,ChEMBL_CHEMBL299119,245.37,3.15,1.0,2.0,1.0,23.47,1.0,18.0,0,,,,,medium,,,,low,,low,low,,[]
CHEMBL50297,CCSC1=NCC(=O)N1c1ccc(C)c(Cl)c1,ChEMBL_CHEMBL50297,268.77,3.1,0.0,3.0,2.0,32.67,1.0,17.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL50042,CCSC1=NCC(=O)N1c1ccccc1,ChEMBL_CHEMBL50042,220.3,2.14,0.0,3.0,2.0,32.67,1.0,15.0,0,,,,,medium,,,,low,,low,low,,[]
CHEMBL296822,C[C@@H]1C(=O)N(CO)[C@H]2CCN(C(=O)OCc3ccccc3)C12,ChEMBL_CHEMBL296822,304.35,1.19,1.0,4.0,3.0,70.08,1.0,22.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL50130,CCSC1=NCC(=O)N1c1c(C)cccc1C,ChEMBL_CHEMBL50130,248.35,2.76,0.0,3.0,2.0,32.67,1.0,17.0,0,,,,,medium,,,,low,,low,low,,[]
CHEMBL50883,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)[C@@H]2C(=O)OCOC(=O)c1ccc[n+](C)c1.[I-],ChEMBL_CHEMBL50883,747.4,3.3,1.0,9.0,7.0,131.92,3.0,41.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL301112,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)[C@@H]2C(=O)OCOC(=O)c1ccc[n+](C)c1.[I-],ChEMBL_CHEMBL301112,678.51,1.99,1.0,9.0,7.0,131.92,3.0,39.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL50419,CCCN(CCC)CCCOc1ccc(-c2csc(-c3ccccc3)n2)cc1,ChEMBL_CHEMBL50419,394.58,6.37,0.0,4.0,11.0,25.36,3.0,28.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL50948,O=C1CSC(c2c(F)cccc2F)N1c1ccccn1,ChEMBL_CHEMBL50948,292.31,3.14,0.0,3.0,2.0,33.2,2.0,20.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL299561,CCCN(CCCCN1CC2CCCC2C1=O)C1COc2cccc(OC)c2C1.O=C(O)C(=O)O,ChEMBL_CHEMBL299561,490.6,3.75,0.0,4.0,9.0,42.01,1.0,29.0,0,,,,,high,,,,medium,,low,medium,,[]
CHEMBL50312,C[C@H](NC(=O)[C@@H](CS)Cc1ccccc1Cl)C(=O)N1CCC[C@@H]1C(=O)O,ChEMBL_CHEMBL50312,398.91,2.01,3.0,4.0,7.0,86.71,1.0,26.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL51220,COCOc1cc(OC)c(OC)cc1-c1c(C(=O)OC)[nH]c(C(=O)OC)c1-c1ccc(OC)c(OC)c1,ChEMBL_CHEMBL51220,515.52,3.94,1.0,10.0,11.0,123.77,3.0,37.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL50305,CCCCN(CCCC)CCCOc1ccc(/C=C/c2nc3ccc(OC)cc3s2)cc1,ChEMBL_CHEMBL50305,452.66,7.15,0.0,5.0,14.0,34.59,3.0,32.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL298128,CCCCN(CCCC)CCCOc1ccc(-c2csc(-c3cc(OC)cc(OC)c3)n2)cc1,ChEMBL_CHEMBL298128,482.69,7.17,0.0,6.0,15.0,43.82,3.0,34.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL300472,N#Cc1cccc(NC(=O)NCCCN2CC[C@@H]3[C@H](C2)c2cccc4c2N3CC4)c1,ChEMBL_CHEMBL300472,401.51,3.3,2.0,4.0,5.0,71.4,2.0,30.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL299755,C(=C/c1nc2ccccc2o1)\c1ccc(OCCCCN2CCCCC2)cc1,ChEMBL_CHEMBL299755,376.5,5.64,0.0,4.0,8.0,38.5,3.0,28.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL49977,COc1ccc2c(c1)C13CCN(C)C(C2)[C@@H]1[C@@H](C)CC(=O)C3,ChEMBL_CHEMBL49977,299.41,2.81,0.0,3.0,1.0,29.54,1.0,22.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL50425,O=C(O)c1ccc(Cl)cc1-c1ccc2c(c1)OC[C@H](Cc1ccc(-c3ccccc3)cc1)[C@H]2O,ChEMBL_CHEMBL50425,470.95,6.66,2.0,3.0,5.0,66.76,4.0,34.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL53636,O=C(O)c1ccc(C(=O)O)c(-c2ccc3c(c2)OC[C@H](Cc2ccccc2)[C@H]3O)c1,ChEMBL_CHEMBL53636,404.42,4.03,3.0,4.0,5.0,104.06,3.0,30.0,0,,,,,high,,,,high,,medium,medium,,[]
