canonical_smiles,primary_drug,approved,approval_status,max_clinical_phase
C[N+](C)(C)CC(O)c1ccc(O)c(O)c1.[I-],CATECHOLINE,0,Preclinical,0.0
O=C(Cc1cccnc1)c1ccccc1,ChEMBL_CHEMBL57058,0,Preclinical,0.0
COc1ccccc1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,ChEMBL_CHEMBL57069,0,Preclinical,0.0
COc1ccc(OCCCCCCCc2cc(C)no2)c(Cl)c1,ChEMBL_CHEMBL57071,0,Preclinical,0.0
C[C@]12CCC3C(CCC4=CC(=O)CC[C@@H]43)C1CC[C@@]2(O)C(F)(F)F,ChEMBL_CHEMBL57078,0,Preclinical,0.0
CCOC(=O)C(=O)Nc1ccc(NC(=O)CCN2CCN(c3ccccn3)CC2)cc1,ChEMBL_CHEMBL57083,0,Preclinical,0.0
CC1(CNC(=O)N2CCCC[C@H]2C(=O)OCCCCc2ccccc2)CCCCC1,ChEMBL_CHEMBL57087,0,Preclinical,0.0
CC(C)CCOC(=O)C1(C(=O)OCCC(C)C)Oc2ccc(C[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)cc2O1,ChEMBL_CHEMBL57091,0,Preclinical,0.0
O=C(c1ccccc1)c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC(F)F)c2)cn1,ChEMBL_CHEMBL57095,0,Preclinical,0.0
c1ccc2c(c1)CC1NCC2c2ccccc21,ChEMBL_CHEMBL57101,0,Preclinical,0.0
CC(C)=CC(=O)OC[C@H](CO)OC(=O)C=C(C)C,ChEMBL_CHEMBL57105,0,Preclinical,0.0
N/N=C(/S)NCCC[C@H](N)C(=O)O,ChEMBL_CHEMBL57111,0,Preclinical,0.0
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1OC,ChEMBL_CHEMBL57122,0,Preclinical,0.0
CCC(=O)N[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)[C@H](O)CO.O=C(O)C(F)(F)F,ChEMBL_CHEMBL57127,0,Preclinical,0.0
COc1ccc(-c2c3n(c4c(=O)oc5cc(O)c(OC)cc5c24)CCc2c-3cc(OC)c(OC)c2OC)cc1O,ChEMBL_CHEMBL57138,0,Preclinical,0.0
C[C@@H]1CN(CCCC(=O)c2ccc(F)cc2)CCC1(O)c1ccccc1,ChEMBL_CHEMBL57140,0,Preclinical,0.0
CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(CCO)CC1)CCCC3)C(=O)N2,ChEMBL_CHEMBL57143,0,Preclinical,0.0
Cc1cc(CCCCCCCOc2ccc(C3=NCC(C)O3)cc2)on1,ChEMBL_CHEMBL57144,0,Preclinical,0.0
NC(N)=N[C@@H]1C=C(C(=O)O)O[C@H]([C@@H](O)[C@@H](O)CO)[C@H]1N,ChEMBL_CHEMBL57145,0,Preclinical,0.0
C=C(c1ccccc1)C1COC2(CCCCC2)OO1,ChEMBL_CHEMBL57152,0,Preclinical,0.0
O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,TIRBANIBULIN,1,Approved,4.0
COCCOC(=O)C1(C(=O)O)Oc2ccc(C[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)cc2O1,ChEMBL_CHEMBL57155,0,Preclinical,0.0
Cc1cc(-n2ncc(=O)[nH]c2=O)cc(Cl)c1Oc1ccc(S(=O)(=O)NC2CC2)cc1Cl,ChEMBL_CHEMBL57156,0,Preclinical,0.0
CCN(CC)C(=O)CCC1=C(c2ccccc2)c2ccccc2C(=O)C1=O,ChEMBL_CHEMBL57157,0,Preclinical,0.0
O=c1[nH]c2c([nH]c3ccccc32)c(=O)n1CCN1CCN(c2ccccc2Cl)CC1,ChEMBL_CHEMBL57163,0,Preclinical,0.0
CS/C(=N/O)NCCC[C@H](N)C(=O)O,ChEMBL_CHEMBL57164,0,Preclinical,0.0
O=C(O)c1ccc(C(=O)Nc2ccc3c(COc4cccc(Cl)c4)cccc3c2)cc1,ChEMBL_CHEMBL57169,0,Preclinical,0.0
COc1ccc(C=C(C#N)C#N)cc1F,ChEMBL_CHEMBL57170,0,Preclinical,0.0
C[C@@H]1C[C@H](Nc2ccc(F)cc2)c2cc(F)ccc2N1C(=O)c1ccccc1,ChEMBL_CHEMBL57186,0,Preclinical,0.0
CCCN(CCCCNc1ccc([N+](=O)[O-])c2nonc12)C1COc2cccc(OC)c2C1,ChEMBL_CHEMBL57187,0,Preclinical,0.0
CC(=O)SCC(C)C(=O)N1Cc2ccccc2C1C(=O)O,ChEMBL_CHEMBL57200,0,Preclinical,0.0
CC(=O)SCC(C)C(=O)N1CCc2ccccc2C1C(=O)O,ChEMBL_CHEMBL57201,0,Preclinical,0.0
CC(=O)SCC(C)C(=O)N1CCc2ccccc2C1,ChEMBL_CHEMBL57202,0,Preclinical,0.0
O=C(Nc1ccc(CO)cc1)[C@@H](Cc1ccc2ccccc2c1)N=C(NC1CCCCC1)NC1CCCCC1,ChEMBL_CHEMBL57204,0,Preclinical,0.0
N#Cc1ccc(CN(Cc2cc(-c3ccccc3)on2)C(CO)C(N)=O)cc1,ChEMBL_CHEMBL57206,0,Preclinical,0.0
Cc1ccc(-c2cc(Cl)nc(N3CCN(C)CC3)n2)cc1,ChEMBL_CHEMBL57209,0,Preclinical,0.0
O=c1cnn(-c2cc(Cl)c(Cc3ccc(Cl)cc3)c(Cl)c2)c(=O)[nH]1,ChEMBL_CHEMBL57212,0,Preclinical,0.0
CCCCC(=O)OCC(=O)C1=Cc2c(O)c3c(c(O)c2[C@@H](OC2CC(NC(=O)C(F)(F)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,ChEMBL_CHEMBL57228,0,Preclinical,0.0
CCN(CC)CCCNc1ncc2cc(-c3c(C)cccc3C)c(N)nc2n1,ChEMBL_CHEMBL57229,0,Preclinical,0.0
CCC(c1ccccc1)c1c(O)c2c(oc1=O)CCCC2,ChEMBL_CHEMBL57231,0,Preclinical,0.0
CCC(C)n1c(=O)n(C(=O)NC2CC3CCC(C2)N3C)c2ccccc21,ChEMBL_CHEMBL57233,0,Preclinical,0.0
N#Cc1ccc(C(=O)OCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)CSc4cc(Cl)ccc4Cl)C3SC2)cc1,ChEMBL_CHEMBL57234,0,Preclinical,0.0
COc1ncc(Cc2cn(CCCC(=O)N3CCN(c4ccc(Cl)cc4)CC3)c(SCc3ccc(F)cc3)nc2=O)cn1,ChEMBL_CHEMBL57239,0,Preclinical,0.0
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,AZILSARTAN,1,Phase III,3.0
CN1CCN(c2nccc(-n3ccnc3)n2)CC1,ChEMBL_CHEMBL57244,0,Preclinical,0.0
CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1F,ChEMBL_CHEMBL57253,0,Preclinical,0.0
CC(C)NCC(O)COc1ccc2c(=O)c(-c3ccccc3)coc2c1,ChEMBL_CHEMBL57263,0,Preclinical,0.0
Cc1ccc2c(c1)sc(-c1ccc(N(C)C)cc1)[n+]2C,ChEMBL_CHEMBL57267,0,Preclinical,0.0
CC(C)CC(NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(O)CC(=O)N[C@@H](CC(C)C)C(=O)NCC(N)c1ccccn1,ChEMBL_CHEMBL57268,0,Preclinical,0.0
CN(C)CC(=O)Nc1ccc(NC(=O)CN(C)C)c2c1C(=O)c1ccccc1C2=O,ChEMBL_CHEMBL57270,0,Preclinical,0.0
COC(=O)CCCNC(=O)CCc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,ChEMBL_CHEMBL57313,0,Preclinical,0.0
CC1OC(OCCCCCCNC(=O)[C@H](CCCCNC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](C)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](C)N)C(O)C(O)C1O,ChEMBL_CHEMBL57314,0,Preclinical,0.0
CC(OC(=O)OC1CCCCC1)OC(=O)C1(C(=O)OC(C)OC(=O)OC2CCCCC2)Oc2ccc(C[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)cc2O1,ChEMBL_CHEMBL57319,0,Preclinical,0.0
Cc1cc(NC(=O)c2cc(I)cc(I)c2O)c(Cl)cc1C(C#N)c1ccc(Cl)cc1,ChEMBL_CHEMBL57324,0,Preclinical,0.0
CCCN1C2CCC1C(c1ccc(Cl)nc1)C2,ChEMBL_CHEMBL57337,0,Preclinical,0.0
CCc1cc(Cc2cnc(N)nc2N)cc(NC(C)=O)c1CO,ChEMBL_CHEMBL57343,0,Preclinical,0.0
CNCCC(=O)Nc1ccc(NC(=O)CCNC)c2c1C(=O)c1ccccc1C2=O,ChEMBL_CHEMBL57345,0,Preclinical,0.0
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC(C)(C)C)nc3n2)CC1,ChEMBL_CHEMBL57347,0,Preclinical,0.0
CCn1nc(C(=O)NC2CC3CCCC(C2)N3C)c2ccccc21,ChEMBL_CHEMBL57360,0,Preclinical,0.0
CC(C)C(NC(=O)C1CCCN1C(=O)[C@@H](NC(=O)c1ccc(S(C)(=O)=O)cc1)C(C)C)C(=O)C(F)(F)F,ChEMBL_CHEMBL57368,0,Preclinical,0.0
CCCCCCCCCCCCCCP(=O)(O)OCc1ccccc1,ChEMBL_CHEMBL57379,0,Preclinical,0.0
CN(C)C(=O)C(CCN1CCC(Nc2nc3ccccc3n2Cc2ccccc2)CC1)(c1ccccc1)c1ccccc1,ChEMBL_CHEMBL57380,0,Preclinical,0.0
Cc1ccc(-c2cc(CN(Cc3ccc(C#N)cc3)C(CO)C(N)=O)no2)cc1,ChEMBL_CHEMBL57381,0,Preclinical,0.0
Cc1c(C)c2c(c(C)c1OCc1ccccc1)C(CN1CCC[C@H]1COc1ccc(CC3SC(=O)NC3=O)cc1)C(C)(C)O2.O=C(O)/C=C\C(=O)O,ChEMBL_CHEMBL57386,0,Preclinical,0.0
CCN1C2CCC1C(c1ccc(Cl)nc1)C2,ChEMBL_CHEMBL57395,0,Preclinical,0.0
Cc1nn(CC(=O)O)c(=O)c2noc(C)c12,ChEMBL_CHEMBL57396,0,Preclinical,0.0
Cc1ccc(Nc2cc(O)nc(O)n2)cc1,ChEMBL_CHEMBL57397,0,Preclinical,0.0
O=c1[nH]c2c([nH]c3ccccc32)c(=O)n1CCN1CCNCC1,ChEMBL_CHEMBL57398,0,Preclinical,0.0
CCOC(=O)c1c(NC(=O)CC)sc2c1CCN(C(C)=O)C2,ChEMBL_CHEMBL57401,0,Preclinical,0.0
CC(C)n1c(NC2CCN(CCc3ccccc3)CC2)nc2ccccc21,ChEMBL_CHEMBL57409,0,Preclinical,0.0
CCCCN(C)C(=O)[C@@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1,ChEMBL_CHEMBL57413,0,Preclinical,0.0
C[C@@H](n1cnc2cc3ccccc3cc2c1=O)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,ChEMBL_CHEMBL57416,0,Preclinical,0.0
Cc1ccc2c3c(ccc(N(C)Cc4ccnnc4)c13)N=C2N,ChEMBL_CHEMBL57420,0,Preclinical,0.0
CN(C)CCN1CCC(Nc2nc3ccccc3n2Cc2ccc(F)cc2)CC1,ChEMBL_CHEMBL57422,0,Preclinical,0.0
N#CC1=Cc2cccc(OCC3CNCCO3)c2OC1,ChEMBL_CHEMBL57423,0,Preclinical,0.0
N=C(N)Nc1cc(C(=O)O)ccc1N1C(=O)CCC1CO,ChEMBL_CHEMBL57426,0,Preclinical,0.0
Nc1ccc(F)c(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC[C@H](N)C4)nc32)c1,ChEMBL_CHEMBL57429,0,Preclinical,0.0
CCC(CC)OC(=O)C1(C(=O)OC(CC)CC)Oc2ccc(C[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)cc2O1,ChEMBL_CHEMBL57431,0,Preclinical,0.0
CN1C2CCC1CC(NC(=O)C1=CC(C)(C)c3ccccc31)C2,ChEMBL_CHEMBL57436,0,Preclinical,0.0
O=C(N/N=C/c1ccco1)NC(Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1,ChEMBL_CHEMBL57438,0,Preclinical,0.0
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OP(=O)(O)O,ChEMBL_CHEMBL57445,0,Preclinical,0.0
Cc1cccc2c1/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,ChEMBL_CHEMBL57446,0,Preclinical,0.0
C[C@@H](n1cnc2cc(N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)ccc2c1=O)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,ChEMBL_CHEMBL57447,0,Preclinical,0.0
CC(C)OP(=O)(COCCOc1cc(N)ncn1)OC(C)C,ChEMBL_CHEMBL57452,0,Preclinical,0.0
NCCc1ccc(O)c(O)c1-c1ccc(O)cc1,ChEMBL_CHEMBL57470,0,Preclinical,0.0
CC1C=C(c2ccc(Br)cc2)C(=O)O1,ChEMBL_CHEMBL57473,0,Preclinical,0.0
CC(C)NCC(O)COc1ccc2c(=O)cc(-c3ccc(N)cc3)oc2c1,ChEMBL_CHEMBL57476,0,Preclinical,0.0
O=C(NCCCCc1cccnc1)c1ccc2nc3ccc(O)cc3c(=O)n2c1,ChEMBL_CHEMBL57480,0,Preclinical,0.0
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@H]3[C@H](/C=C/[C@H]3CCC[C@H](C)N3C)[C@@H]12,ChEMBL_CHEMBL57485,0,Preclinical,0.0
O=C(NCCCCc1cccnc1)c1ccc2nc3cc(Cl)ccc3c(=O)n2c1,ChEMBL_CHEMBL57489,0,Preclinical,0.0
N#Cc1cccc(-n2ncc(=O)[nH]c2=O)c1,ChEMBL_CHEMBL57498,0,Preclinical,0.0
O=c1cccccc1N1CCN(CCc2ccccc2)CC1,ChEMBL_CHEMBL57501,0,Preclinical,0.0
NC1=CC(=O)c2ccc(-c3cc(C(=O)O)ccc3N)nc2C1=O,ChEMBL_CHEMBL57502,0,Preclinical,0.0
C[Si]1(C)CN(CCN2CCC(Cc3c[nH]c4ccc(F)cc34)CC2)S(=O)(=O)c2ccccc21,ChEMBL_CHEMBL57514,0,Preclinical,0.0
CCCN(CC)C(=O)C(NC(C)=O)[C@H]1CC(C(=O)O)C[C@@H]1N=C(N)N,ChEMBL_CHEMBL57520,0,Preclinical,0.0
CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cccc(C)c1,ChEMBL_CHEMBL57527,0,Preclinical,0.0
CCCOc1cccc(N2CCN(CCCN3C(=O)CCc4c(Cl)cccc43)CC2)c1,ChEMBL_CHEMBL57529,0,Preclinical,0.0
COc1ccc2c(c1)C1CNC2Cc2ccc(Cl)cc21,ChEMBL_CHEMBL57538,0,Preclinical,0.0
O=C(O)CCCC/C=C(\c1ccc(-c2nc(C(=O)NCc3ccccc3)co2)cc1)c1cccnc1,ChEMBL_CHEMBL57576,0,Preclinical,0.0
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6)nc3n2)CC1,ChEMBL_CHEMBL57585,0,Preclinical,0.0
CCc1c(C)nc(O)c(NC(=O)CCCC(=O)NCCCCNC(=O)CCOCC2OC(n3cc(C)c(=O)[nH]c3=O)CC2N=[N+]=[N-])c1Cc1cc(C)cc(C)c1,ChEMBL_CHEMBL57590,0,Preclinical,0.0
Cn1cc(Cc2cn(CC(=O)N3CCN(C4CCCCC4)CC3)c(SCc3ccc(F)cc3)nc2=O)cn1,ChEMBL_CHEMBL57591,0,Preclinical,0.0
COc1ccc(C(O)CN2CCN(c3cccccc3=O)CC2)cc1,ChEMBL_CHEMBL57592,0,Preclinical,0.0
CN1C2CCCC1CC(NC(=O)c1[nH]nc3ccc(Cl)cc13)C2,ChEMBL_CHEMBL57595,0,Preclinical,0.0
Cc1ncc([N+](=O)[O-])n1CCNC(=O)CCC(=O)NCCn1ccnc1[N+](=O)[O-],ChEMBL_CHEMBL57598,0,Preclinical,0.0
Cc1ccc(C(c2ccn(S(=O)(=O)c3ccccc3)c2)n2ccnc2)cc1,ChEMBL_CHEMBL57602,0,Preclinical,0.0
CC1CCCC(C)N1CCCC(O)(c1ccccc1)C1CCCCC1,ChEMBL_CHEMBL57612,0,Preclinical,0.0
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,FENSPIRIDE,1,Approved,4.0
C=C(c1ccc(F)cc1)C1COC2(CCCC2)OO1,ChEMBL_CHEMBL57614,0,Preclinical,0.0
CCCC/C(=C\c1cnc(CCCC)n1Cc1ccc(C(=O)O)cc1)C(=O)O,ChEMBL_CHEMBL57620,0,Preclinical,0.0
CCCCc1ncc(/C=C/C(=O)O)n1Cc1ccc(C(=O)O)cc1,ChEMBL_CHEMBL57622,0,Preclinical,0.0
C[C@H](Cc1ccc2c(c1)OC(C(=O)O)(C(=O)OCC[Si](C)(C)C)O2)NC[C@H](O)c1cccc(Cl)c1,ChEMBL_CHEMBL57634,0,Preclinical,0.0
CCC(=CCN1Cc2cc(C)cc3nc(O)n(c23)C[C@@H]1C)CC,ChEMBL_CHEMBL57638,0,Preclinical,0.0
O=C1Nc2ccc(Br)cc2/C1=C/c1[nH]cc2c1CCNC2=O,ChEMBL_CHEMBL57639,0,Preclinical,0.0
O=C(O)CCNC(=O)NNC(=O)CCCCNc1ccccn1,ChEMBL_CHEMBL57646,0,Preclinical,0.0
Fc1ccc(C2OOC3C4CCC(C4)C3(c3ccccc3)OO2)cc1,ChEMBL_CHEMBL57648,0,Preclinical,0.0
Nc1cccc(N2CCN(CCCN3C(=O)CCc4c(Cl)cccc43)CC2)c1,ChEMBL_CHEMBL57660,0,Preclinical,0.0
COCc1ccccc1NC(=O)NC1CC2CCC(C1)N2C,ChEMBL_CHEMBL57667,0,Preclinical,0.0
CCCCN(CC)C(=O)C(NC(C)=O)[C@H]1CC(C(=O)O)C[C@@H]1N=C(N)N,ChEMBL_CHEMBL57683,0,Preclinical,0.0
COc1cc(N)c(Cl)cc1C(=O)NC1CC2CCC1N(C)C2,ChEMBL_CHEMBL57686,0,Preclinical,0.0
Cc1cc(NC(=O)c2cc(I)c(O)c(I)c2)c(Cl)cc1C(C#N)c1ccc(Cl)cc1,ChEMBL_CHEMBL57687,0,Preclinical,0.0
COCC1=C(C(=O)OC)[C@H](c2ccc(F)c(F)c2)N(C(=O)N[C@H]2CC[C@@H](N3CCC(c4ccccn4)CC3)C2)C(=O)N1,ChEMBL_CHEMBL57691,0,Preclinical,0.0
CCN(CCC1CCN(Cc2ccccc2)CC1)C(=O)c1ccccc1,ChEMBL_CHEMBL57696,0,Preclinical,0.0
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,QUIZARTINIB,1,Approved,4.0
CCCCN1C(=O)N(Cc2cccc(C(=O)Nc3ncc[nH]3)c2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1,ChEMBL_CHEMBL57707,0,Preclinical,0.0
CCN1CCC(C)c2ccccc21,ChEMBL_CHEMBL57708,0,Preclinical,0.0
CC1CCCC(C)N1CCCC(O)(c1ccccn1)c1ccccn1,ChEMBL_CHEMBL57715,0,Preclinical,0.0
CC(C)Oc1ccc2nc3ccc(C(=O)NCCCCc4cccnc4)cn3c(=O)c2c1,ChEMBL_CHEMBL57716,0,Preclinical,0.0
CC(=O)c1ccc(N2CCN(C(=O)Cn3cc(Cc4cncnc4)c(=O)nc3SCc3ccc(F)cc3)CC2)cc1,ChEMBL_CHEMBL57720,0,Preclinical,0.0
CCCNCC(O)COc1ccc2c(=O)c(Cc3ccccc3)c(-c3ccccc3)oc2c1,ChEMBL_CHEMBL57724,0,Preclinical,0.0
CC(=O)NC(C(=O)NCCc1ccccc1)[C@H]1CC(C(=O)O)C[C@@H]1N=C(N)N,ChEMBL_CHEMBL57726,0,Preclinical,0.0
CCc1c(C)nc(O)c(N)c1Cc1cc(C)cc(C)c1,ChEMBL_CHEMBL57733,0,Preclinical,0.0
CCCCCCCCCCCCCCCCCCP(=O)(O)OCc1cccnc1,ChEMBL_CHEMBL57735,0,Preclinical,0.0
C=C(c1ccccc1)C1(C)COC2(CCCC2)OO1,ChEMBL_CHEMBL57739,0,Preclinical,0.0
COC(=O)c1c(C)nc2c(c1N)c1ccccc1n2C(=O)OC,ChEMBL_CHEMBL57743,0,Preclinical,0.0
C[C@@H]1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1c1nc2ccccc2s1)OCO3,ChEMBL_CHEMBL57750,0,Preclinical,0.0
CN1C2CCC1CC(NC(=O)Nc1ccccc1S(=O)(=O)N(C)C)C2,ChEMBL_CHEMBL57755,0,Preclinical,0.0
CCOC(=O)c1ccccc1NC(=O)NC1CC2CCC(C1)N2C,ChEMBL_CHEMBL57756,0,Preclinical,0.0
[O-][n+]1ccc(CC(c2ccc(Cc3ccccc3)nc2)c2ccc(OC(F)F)c(OC(F)F)c2)cc1,ChEMBL_CHEMBL57757,0,Preclinical,0.0
CC(=O)c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC(F)F)c2)cn1,ChEMBL_CHEMBL57767,0,Preclinical,0.0
COc1ccc(C(CC(=O)O)NC(=O)NNC(=O)CCCCNc2ccccn2)cc1,ChEMBL_CHEMBL57771,0,Preclinical,0.0
Fc1cccc(F)c1Cn1c(-c2ccccc2)nc2ccccc21,ChEMBL_CHEMBL57772,0,Preclinical,0.0
CC[C@@]1(OC(=O)CNC(=O)CNC(=O)CC[C@H](N)C(=O)O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,ChEMBL_CHEMBL57773,0,Preclinical,0.0
CC1C=C(c2ccc(Cl)c(Cl)c2)C(=O)O1,ChEMBL_CHEMBL57774,0,Preclinical,0.0
CC(C)(C)C1(C)CCNC1=O,ChEMBL_CHEMBL57777,0,Preclinical,0.0
CCCCOC(=O)Cc1cc(CN2CCCC2)c(O)c(CN2CCCC2)c1,ChEMBL_CHEMBL57790,0,Preclinical,0.0
CC(=O)NC(C(=O)N1CCCCC1)[C@H]1CC(C(=O)O)C[C@@H]1N=C(N)N,ChEMBL_CHEMBL57800,0,Preclinical,0.0
COc1cc(Cc2cnc(N)nc2N)cc2c1NCC(COC(C)=O)C2,ChEMBL_CHEMBL57807,0,Preclinical,0.0
COc1ccc(F)cc1NC(=O)NC1CC2CCC(C1)N2C,ChEMBL_CHEMBL57808,0,Preclinical,0.0
COc1ccc(C)c(NC(=O)/C(C)=C/C=C/C(C)=C/C(=O)O)c1,ChEMBL_CHEMBL57811,0,Preclinical,0.0
CCOC(=O)C1CNc2c(cc(Cc3cnc(N)nc3N)cc2OC)C1,ChEMBL_CHEMBL57812,0,Preclinical,0.0
CCCCN(CC)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1,ChEMBL_CHEMBL57814,0,Preclinical,0.0
Cc1cc(=O)n(CCOCP(=O)(O)O)c(N)n1,ChEMBL_CHEMBL57823,0,Preclinical,0.0
CC(CCCc1cccnc1)NC(=O)c1ccc2nc3ccc(C(C)C)cc3c(=O)n2c1,ChEMBL_CHEMBL57825,0,Preclinical,0.0
CCN1CC(CO)Cc2cc(Cc3cnc(N)nc3N)cc(OC)c21,ChEMBL_CHEMBL57829,0,Preclinical,0.0
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NNC(=O)c1csc([C@H](CC(C)C)NC(=O)OCc2ccccc2)n1,ChEMBL_CHEMBL57836,0,Preclinical,0.0
Cc1cc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl,ChEMBL_CHEMBL57837,0,Preclinical,0.0
CC(C)C[C@H]1C(=O)N2c3ccccc3[C@](C[C@@H]3NC(=O)c4ccccc4N4C(=O)c5ccccc5NC34)(OC(=O)CCC(=O)OCc3ccccc3)[C@H]2N1C(=O)OCc1ccccc1,ChEMBL_CHEMBL57839,0,Preclinical,0.0
C=CC[N+](C)(C)c1ccc(OC)cc1.[Br-],ChEMBL_CHEMBL57842,0,Preclinical,0.0
N#C/C=C1/c2ccccc2N=C(N2CCC(O)(c3ccccc3)CC2)c2ccccc21,ChEMBL_CHEMBL57844,0,Preclinical,0.0
CN(C)CC(=O)NCc1ccccc1,ChEMBL_CHEMBL57845,0,Preclinical,0.0
COC(=O)c1c(C)[nH]c2nc3ccccc3c-2c1N,ChEMBL_CHEMBL57848,0,Preclinical,0.0
CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCOCC1)CCCC3)C(=O)N2,ChEMBL_CHEMBL57863,0,Preclinical,0.0
COC(=O)c1ccc(N)c(-c2ccc3c(n2)C(=O)C(=N)C=C3O)c1,ChEMBL_CHEMBL57864,0,Preclinical,0.0
CC(=O)NC(C(=O)NC(C)C)[C@H]1CC(C(=O)O)C[C@@H]1N=C(N)N,ChEMBL_CHEMBL57865,0,Preclinical,0.0
Oc1cccc(C(F)(F)F)c1,ChEMBL_CHEMBL57877,0,Preclinical,0.0
CNC1CCC2(C)CC1(CO)Cc1ccc(O)cc12,ChEMBL_CHEMBL57879,0,Preclinical,0.0
CCOC(=O)Nc1cccc2c1C(=O)C(=O)C=C2c1ccccc1,ChEMBL_CHEMBL57880,0,Preclinical,0.0
COc1ccc(OC)c(NC(=O)NC2CC3CCC(C2)N3C)c1,ChEMBL_CHEMBL57884,0,Preclinical,0.0
O=C(c1ccn(S(=O)(=O)c2ccccc2)c1)c1ccc(Cl)cc1Cl,ChEMBL_CHEMBL57885,0,Preclinical,0.0
COc1cccc(O)c1,1-hydroxy-3-methoxybenzene,0,Preclinical,0.0
CCC1(C2=NCCN2)Cc2ccccc2O1,EFAROXAN,0,Phase II,2.0
COc1ccccc1OCC(O)CN1CCC(Nc2nc3ccccc3n2Cc2ccc(F)cc2)CC1,ChEMBL_CHEMBL57897,0,Preclinical,0.0
CC1=C(Cc2cccc(O)c2O)[C@@]2(C)CCCC(C)(C)C2CC1,ChEMBL_CHEMBL57902,0,Preclinical,0.0
CC(=O)OCC1CN(C)CC[C@H]1c1ccc(Cl)cc1,ChEMBL_CHEMBL57910,0,Preclinical,0.0
CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,FLUTEMETAMOL,1,Approved,4.0
CC1OC(OCCCCCCNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)N)C(O)C(O)C1O,ChEMBL_CHEMBL57930,0,Preclinical,0.0
CNC(=O)C1C2CC3CCC1N3C/C2=C\c1ccc(Cl)c(Cl)c1,ChEMBL_CHEMBL57934,0,Preclinical,0.0
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(/N=C(/S)NC(C)(C)C)nc3n2)CC1,ChEMBL_CHEMBL57947,0,Preclinical,0.0
O=C(O)COC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCO,ChEMBL_CHEMBL57951,0,Preclinical,0.0
